class,period,tranDur,tranDep,radE,earthFlux,eqTemp,effTemp,radS
1,1.475323222,2.3155,155.0,5.88,2740.0,13331.51,4941.0,4.885
1,4.15246118,2.5755,223.0,7.62,1941.0,3354.56,4941.0,4.885
1,8.7348852,4.49,271.0,1.59,890.0,148.62,5982.0,0.96
0,10.26547688,3.733,400.0,1.81,770.0,83.13,5699.0,0.853
1,13.4471791,3.0454,1430.0,5.24,848.0,122.34,6276.0,1.041
0,3.305577989,2.5903,18000.0,25.89,1027.0,263.55,5534.0,0.707
0,4.800653901,9.0419,15300.0,16.91,1347.0,778.45,6715.0,1.241
0,15.06649901,5.9885,36300.0,56.44,932.0,177.96,5751.0,1.626
0,34.82008158,11.1711,18800.0,11.36,459.0,10.49,5114.0,0.784
0,0.651784374,2.0141,2780.0,33.65,2090.0,4500.59,5555.0,1.061
0,1.353771892,7.012,1350.0,430.99,4903.0,136609.48,4283.0,15.76
0,18.95491633,24.249,868.0,71.39,1139.0,397.48,6362.0,2.534
0,4.348866254,3.2797,626.0,2436.69,6421.0,401588.95,3598.0,101.451
0,47.93094546,2.6897,2140.0,68.02,905.0,158.41,8214.0,1.938
0,3.99751422,3.686,32.8,2.98,2203.0,5563.95,5066.0,5.324
0,1.592633181,5.5605,633.0,1.56,1053.0,290.51,4506.0,0.651
1,67.5923754,12.249,4160.0,12.1,588.0,28.2,6038.0,1.744
1,17.02902786,4.645,569.0,2.54,755.0,76.66,5839.0,1.067
1,6.84619236,3.529,247.0,1.67,1022.0,258.41,5839.0,1.067
1,67.8321638,7.358,508.0,2.39,476.0,12.14,5839.0,1.067
1,43.1312147,3.198,448.0,2.39,554.0,22.21,5839.0,1.067
1,1.224866441,1.7086,196.0,1.54,1741.0,2174.33,5553.0,1.107
1,37.8102649,8.733,570.0,2.33,566.0,24.27,6085.0,0.973
1,25.93406406,4.6142,415.0,2.48,695.0,55.1,5952.0,1.225
1,83.4463485,6.536,503.0,2.73,471.0,11.59,5952.0,1.225
0,7.04710032,2.926,401.0,25.2,986.0,223.84,5766.0,1.068
1,12.99204853,6.0175,271.0,2.03,866.0,132.94,5765.0,1.242
0,11.11620211,4.211,4840.0,8.96,853.0,125.21,6122.0,0.996
0,1.922861499,3.5734,1920.0,5.09,1392.0,884.12,5778.0,0.911
0,0.635445336,1.8592,2550.0,19.0,1177.0,451.42,3920.0,0.55
0,1.665784138,1.8946,2010.0,97.27,2636.0,11424.49,6261.0,2.789
0,55.6639167,23.546,3410.0,34.14,434.0,8.38,5587.0,0.853
1,52.09081627,8.6388,2890.0,7.14,592.0,29.07,6198.0,1.324
0,7.1548608,7.694,780.0,7.41,1482.0,1141.57,7443.0,1.739
1,4.28746668,1.5693,790.0,2.29,942.0,186.31,5296.0,0.815
0,2.002779769,2.231,261.0,1.42,1311.0,696.4,5346.0,0.892
1,8.18739443,3.0472,518.0,1.92,782.0,88.36,5251.0,0.849
1,76.0498163,7.158,446.0,1.75,372.0,4.53,5251.0,0.849
1,3.341799486,2.9254,178.0,1.67,1356.0,798.41,5873.0,1.235
0,3.3226948,3.568,78.7,15.33,3859.0,52428.3,5234.0,16.959
0,36.97708808,4.737,1270.0,38.6,602.0,31.08,5589.0,1.239
0,1.851409163,10.232,233.0,20.42,2154.0,5090.14,7117.0,1.469
0,1.303859704,2.8239,36.7,0.98,2393.0,7759.2,6802.0,1.521
0,145.5624926,5.4126,2930.0,40.15,387.0,5.33,6148.0,1.095
1,3.749105745,1.9826,183.0,1.68,1160.0,428.25,5751.0,0.983
1,11.08956602,6.2877,148.0,3.51,1422.0,965.62,6353.0,2.867
1,7.37290344,2.172,205.0,2.67,1004.0,240.11,5973.0,1.07
0,7.24476126,2.3145,58.0,0.65,837.0,116.02,5370.0,0.874
1,119.0624882,3.1188,5370.0,10.4,366.0,4.26,5697.0,0.92
1,8.70798309,2.4904,1420.0,2.01,543.0,20.59,4362.0,0.554
1,14.8623076,3.161,840.0,1.57,454.0,10.08,4362.0,0.554
1,4.17634276,2.335,532.0,1.23,694.0,54.8,4362.0,0.554
1,27.40229859,6.8491,748.0,3.63,734.0,68.46,6198.0,1.324
1,3.179267286,1.0246,201.0,1.21,1101.0,347.01,5511.0,0.857
1,10.38122447,2.715,802.0,2.18,672.0,48.37,5095.0,0.78
1,24.5709023,3.587,764.0,2.82,505.0,15.33,5095.0,0.78
0,81.221876,4.1135,9880.0,16.59,385.0,5.2,5619.0,0.874
0,0.817026268,2.0799,1150.0,2.92,1784.0,2386.13,5619.0,0.874
1,3.024092505,2.8021,7770.0,12.14,1489.0,1162.54,6063.0,1.358
0,5.670155713,0.9361,537.0,5.85,341.0,3.21,3337.0,0.183
1,1.022678654,1.3712,129.0,1.14,1734.0,2138.47,5366.0,1.02
1,12.10968709,6.3461,285.0,2.98,1005.0,240.8,6021.0,1.458
1,4.75796103,4.66,125.0,1.7,1372.0,835.65,6021.0,1.458
1,20.4972755,8.536,243.0,2.96,843.0,119.42,6021.0,1.458
0,13.55480534,2.288,48.3,0.62,679.0,50.41,5370.0,0.874
0,29.74454668,23.2842,66900.0,20.06,455.0,10.1,4889.0,0.788
0,14.15402428,4.47001,61600.0,53.25,777.0,86.13,5850.0,1.037
0,0.844786082,3.5289,2470.0,35.27,1864.0,2846.03,5705.0,0.915
0,0.848483947,1.4451,1910.0,32.11,1908.0,3117.82,5941.0,0.936
0,11.99097576,5.7401,2120.0,37.47,880.0,141.63,6110.0,1.072
1,53.5292702,5.668,1090.0,2.28,348.0,3.48,4736.0,0.708
0,0.393726813,2.95,565.0,24.17,2705.0,12661.53,6277.0,1.031
1,2.757584622,0.9267,563.0,1.01,615.0,33.79,3683.0,0.424
1,0.928310036,1.1899,376.0,1.16,1115.0,365.72,4109.0,0.602
1,13.48457668,5.0197,654.0,3.39,929.0,176.29,6198.0,1.324
1,31.8841473,6.122,910.0,3.7,563.0,23.82,5779.0,0.974
1,16.15811112,6.049,2320.0,86.13,660.0,44.83,5619.0,0.874
0,67.69213907,51.349,25500.0,175.98,1173.0,448.21,5355.0,10.703
1,12.06222962,2.0584,300.0,1.62,750.0,74.8,5547.0,0.933
1,9.93146307,5.678,399.0,2.41,931.0,177.83,5782.0,1.22
1,21.85362905,3.439,356.0,1.75,618.0,34.57,5830.0,0.876
1,8.19345065,5.234,115.0,1.74,1144.0,405.75,6021.0,1.458
0,19.97867,10.168,944.0,6.85,1351.0,788.02,9651.0,1.895
1,41.8059544,6.057,434.0,2.02,533.0,19.02,5907.0,0.973
0,15.45158184,2.406,85.3,2.02,1285.0,643.83,7839.0,2.069
0,89.69816853,5.5418,273000.0,102.08,554.0,22.33,6214.0,1.583
0,1.187352427,4.999,20700.0,67.35,2251.0,6067.3,6424.0,1.489
0,3.012476582,3.1424,1140.0,65.25,2371.0,7471.65,8601.0,2.031
1,4.77800306,2.7361,473.0,1.85,932.0,177.79,5192.0,0.873
0,7.814839231,3.0122,2010.0,5.33,903.0,156.74,5887.0,0.931
0,29.7452499,22.695,779.0,3.6,557.0,22.74,5334.0,1.004
1,5.32667299,3.4045,611.0,2.26,1007.0,242.97,5831.0,0.921
0,0.741057213,1.05299,2000.0,26.67,1730.0,2128.29,5496.0,0.776
0,2.988085455,3.68,803.0,21.81,1101.0,348.05,5497.0,0.809
0,2.783883492,2.4546,904.0,67.17,1934.0,3304.55,6028.0,2.147
0,0.393727296,3.02,904.0,23.05,2216.0,5746.51,5628.0,0.808
1,8.17242644,3.902,864.0,3.29,858.0,127.95,5705.0,0.905
1,1295.362215,28.297,8710.0,57.82,169.0,0.19,5609.0,1.048
1,13.0607936,3.215,237.0,1.45,734.0,68.66,5830.0,0.876
1,4.2989201,2.747,238.0,2.12,1046.0,283.62,5300.0,0.986
0,25.9518461,14.581,1060.0,22.32,521.0,17.37,5372.0,0.796
0,25.9518536,14.755,2020.0,24.6,494.0,14.09,5198.0,0.742
0,5.68628739,17.573,5560.0,4.5,1059.0,297.81,6052.0,0.956
0,15.66388695,2.4775,5140.0,27.36,1060.0,298.77,5996.0,2.221
0,4.020628573,4.4085,20900.0,16.94,1232.0,543.92,6210.0,1.033
1,5.714817603,3.14126,12300.0,9.29,943.0,187.27,5695.0,0.842
0,185.0228822,4.87326,43500.0,49.82,379.0,4.89,6025.0,1.367
0,2.897432135,3.1793,1220.0,14.35,2170.0,5240.0,5970.0,2.994
1,8.70420525,2.9385,1070.0,2.86,748.0,74.13,5074.0,0.863
1,8.1280933,3.727,224.0,1.39,875.0,138.51,5831.0,0.921
1,2.83668931,3.031,166.0,1.19,1242.0,562.48,5831.0,0.921
1,0.974868896,1.6191,198.0,1.16,1612.0,1605.87,5487.0,0.832
1,4.89721006,1.812,274.0,1.48,904.0,157.93,5093.0,0.847
0,2.757794163,2.7644,39000.0,20.05,1231.0,542.43,5747.0,0.891
0,1.914158508,3.2917,7830.0,13.63,1646.0,1730.47,6289.0,1.118
0,3.98216698,2.396,381.0,3.32,1374.0,842.48,5570.0,1.548
0,0.643794198,1.5662,457.0,19.51,2011.0,3852.91,5958.0,0.83
1,16.08832318,5.731,598.0,3.42,875.0,138.64,6157.0,1.33
1,10.30067919,4.885,272.0,2.2,1015.0,251.55,6157.0,1.33
1,35.6757453,7.381,471.0,3.02,671.0,47.96,6157.0,1.33
0,161.7883271,5.31,87800.0,36.14,375.0,4.68,6018.0,1.212
1,16.56806842,4.2647,1330.0,2.54,548.0,21.27,4987.0,0.716
1,47.3329299,2.708,932.0,2.18,386.0,5.25,4987.0,0.716
0,0.856895349,1.3078,82.2,0.82,1881.0,2960.82,6021.0,0.873
1,40.8065333,13.135,314.0,3.71,772.0,83.75,6207.0,2.097
1,2.46697039,1.6345,309.0,1.56,1139.0,398.42,5074.0,0.863
1,2.624234833,1.3874,2610.0,5.11,1164.0,434.31,5340.0,0.899
1,6.61836309,3.6813,549.0,2.98,1066.0,304.65,5529.0,1.294
1,107.7214092,8.042,1400.0,4.75,421.0,7.39,5529.0,1.294
1,92.77779,6.64,359.0,1.92,410.0,6.7,5888.0,1.019
0,5.251916208,4.9095,10600.0,37.15,952.0,194.17,5542.0,0.872
1,9.673958488,3.2641,953.0,2.63,736.0,69.42,5192.0,0.873
0,100.3039228,8.702,5450.0,29.55,313.0,2.26,5055.0,0.772
0,0.986620248,3.9722,1350.0,43.98,2308.0,6719.67,6243.0,1.385
1,14.12847677,3.685,629.0,2.73,739.0,70.5,5779.0,0.974
1,48.6478543,5.464,642.0,4.14,489.0,13.57,5779.0,0.974
1,8.39842977,6.344,340.0,2.0,984.0,221.66,6309.0,1.044
1,8.63847391,5.4566,396.0,5.99,1419.0,958.35,5684.0,3.046
1,422.917678,31.274,1370.0,5.89,292.0,1.73,5796.0,1.444
1,140.10765,18.503,267.0,3.42,511.0,16.17,6207.0,2.097
1,3.4815917,1.8069,135.0,1.17,1156.0,421.61,5405.0,1.022
0,8.360616221,7.5385,28100.0,40.35,1263.0,601.6,5463.0,2.445
0,1.838514968,2.7391,2720.0,4.86,1426.0,974.1,5751.0,0.94
1,35.61760233,8.4559,4630.0,5.17,456.0,10.19,5123.0,0.779
0,1.09206833,1.8596,219.0,1.29,1611.0,1588.89,5639.0,0.859
1,10.12805158,3.517,477.0,1.95,767.0,81.77,5676.0,0.82
0,1.613001111,2.394,104.0,1.25,1680.0,1878.1,5580.0,1.205
1,3.770551475,3.8077,12400.0,12.05,1302.0,679.75,6322.0,1.075
0,1.343767797,1.9405,4700.0,18.66,2654.0,11675.38,6324.0,2.312
0,29.12436474,3.4209,6500.0,15.25,356.0,3.81,4457.0,0.481
0,31.82814583,2.917,4460.0,35.8,564.0,23.97,5908.0,0.92
0,3.629442796,5.63,427.0,3.28,1434.0,1001.35,6506.0,1.217
0,0.553261874,0.8875,1040.0,97.36,3689.0,43709.08,5679.0,3.142
1,5.72812616,2.0295,643.0,1.38,569.0,24.74,3968.0,0.548
1,3.75574267,2.2911,417.0,1.58,977.0,215.46,5311.0,0.788
0,7.44042933,2.991,547.0,2.74,883.0,144.12,5815.0,0.877
1,6.581477136,3.0896,2320.0,4.56,881.0,142.63,5188.0,0.973
0,24.66919273,7.03515,7380.0,77.76,1485.0,1150.61,5313.0,9.327
1,2.382652873,1.8888,705.0,2.74,1237.0,553.53,5188.0,0.973
1,24.66461416,2.8579,2400.0,5.34,567.0,24.53,5188.0,0.973
1,11.51517167,2.006,1360.0,2.9,657.0,43.96,5177.0,0.798
1,7.641567589,3.41018,2270.0,4.91,899.0,154.25,5356.0,1.055
0,30.6113932,3.576,3470.0,19.68,317.0,2.38,3900.0,0.534
1,7.40742502,3.675,442.0,2.01,938.0,183.15,5922.0,0.961
0,569.934135,4.1904,18900.0,38.98,296.0,1.81,5367.0,2.057
0,5.09246539,3.659,254.0,1.17,844.0,119.7,5037.0,0.751
0,1.103971357,0.926,318.0,1.37,1471.0,1109.79,5409.0,0.746
1,10.91610834,3.6496,1480.0,3.93,758.0,78.19,5575.0,0.932
1,3.353732008,1.4598,1260.0,1.65,615.0,33.76,3789.0,0.46
1,6.877446033,1.3692,1630.0,2.05,484.0,12.95,3789.0,0.46
1,28.46464804,2.6657,1630.0,1.87,301.0,1.95,3789.0,0.46
0,0.293630085,2.3857,2020.0,26.35,2503.0,9283.34,5665.0,0.843
1,42.89645024,5.6897,555.0,2.0,448.0,9.54,5192.0,0.873
0,2.44199803,2.759,252.0,1.44,1282.0,638.05,5970.0,0.796
1,30.5872153,5.3698,465.0,2.32,621.0,35.08,5944.0,1.082
1,7.09712124,2.1059,370.0,0.74,425.0,7.73,3569.0,0.389
0,2.6827683,2.957,79.8,1.19,1551.0,1366.57,6180.0,1.223
1,3.601465336,2.2753,778.0,2.31,996.0,232.65,5052.0,0.855
0,3.108251172,2.5048,1870.0,4.43,1096.0,340.69,5330.0,0.847
1,25.8474958,5.985,537.0,2.4,672.0,48.23,6297.0,1.031
1,40.715561,6.894,681.0,2.7,578.0,26.34,6297.0,1.031
0,20.42720701,3.447,1270.0,4.42,674.0,48.72,6014.0,0.958
0,6.198273591,7.53837,47300.0,19.81,985.0,222.23,6038.0,0.898
0,1.023471798,2.3499,861.0,3.78,1727.0,2103.09,5741.0,0.893
0,0.51872711,1.252,714.0,19.07,1965.0,3537.27,5572.0,0.762
1,17.31711739,3.1518,1470.0,2.04,454.0,10.07,4719.0,0.502
1,9.42889884,4.4481,565.0,4.39,1163.0,432.9,5897.0,1.86
0,1.096583368,2.1188,309.0,1.35,1474.0,1119.9,5222.0,0.763
1,9.95639775,5.615,511.0,28.15,905.0,158.42,6161.0,1.053
1,6.50327035,2.591,418.0,1.67,804.0,98.81,4999.0,0.843
1,4.09667624,2.19,302.0,1.42,938.0,182.9,4999.0,0.843
1,1.196548464,1.2592,225.0,1.25,1414.0,945.12,4999.0,0.843
1,11.47609015,5.046,182.0,2.07,984.0,221.34,6071.0,1.41
1,25.2630467,6.22,126.0,1.71,756.0,77.24,6071.0,1.41
1,0.677374687,1.8361,76.7,0.9,2099.0,4572.56,5718.0,1.037
1,10.43547031,3.4167,210.0,1.22,759.0,78.35,5528.0,0.853
1,7.41084314,3.245,124.0,0.94,850.0,123.4,5528.0,0.853
1,28.59914031,3.6567,1590.0,1.83,298.0,1.87,3755.0,0.461
1,24.58716355,3.984,908.0,2.37,530.0,18.72,5474.0,0.749
0,34.19360031,5.41382,13700.0,21.95,778.0,86.74,6129.0,1.786
1,12.53248222,4.0168,1150.0,3.24,775.0,85.15,5997.0,0.904
1,31.20169247,2.15663,34500.0,8.31,286.0,1.59,3748.0,0.449
1,13.19720694,3.4872,2140.0,4.18,642.0,40.03,4954.0,0.885
1,14.85890852,3.5252,3270.0,5.94,720.0,63.52,5356.0,1.055
1,4.08897299,3.585,158.0,2.36,1537.0,1317.96,5897.0,1.86
0,2.866680334,1.1264,712.0,2.93,1045.0,282.64,5238.0,0.764
1,17.44486016,4.445,827.0,3.24,679.0,50.32,5568.0,0.966
0,8.30697421,2.76,159.0,37.99,1246.0,570.93,5300.0,2.124
1,7.33685101,3.548,326.0,1.52,875.0,138.46,5795.0,0.848
0,22.65117451,3.6895,2250.0,7.62,855.0,126.57,6968.0,1.333
0,1.204274435,1.3362,186.0,1.19,1564.0,1413.91,5668.0,0.849
1,7.71790675,1.84,307.0,0.9,502.0,15.01,3975.0,0.509
1,27.6652847,6.633,469.0,2.21,641.0,39.94,6036.0,1.017
0,0.948950734,4.0245,2130.0,36.87,2103.0,4636.91,6307.0,1.133
1,14.55730897,7.7643,957.0,4.32,879.0,141.0,5774.0,1.412
0,4.722254104,3.451,82700.0,14.45,557.0,22.67,3801.0,0.488
0,0.635069939,2.07171,33100.0,57.77,2351.0,7193.72,6340.0,1.058
1,6.810823723,7.98574,14400.0,26.06,1626.0,1656.16,7226.0,2.079
0,0.933746515,6.6522,2940.0,25.54,1508.0,1222.25,5252.0,0.716
0,1.872421727,1.5261,3020.0,5.65,1298.0,672.92,5337.0,0.825
1,33.6528474,3.9616,1140.0,3.05,470.0,11.5,4954.0,0.885
1,5.90127815,2.1979,1530.0,1.94,514.0,16.54,3731.0,0.498
1,8.75209691,2.3742,1370.0,1.83,451.0,9.76,3731.0,0.498
1,22.78078241,3.3002,1930.0,2.17,328.0,2.73,3731.0,0.498
1,2.896005211,1.6776,614.0,1.23,652.0,42.53,3731.0,0.498
1,0.742957911,0.6688,843.0,1.47,1026.0,262.51,3731.0,0.498
0,54.35635067,6.4345,10500.0,38.81,566.0,24.18,6161.0,1.255
0,0.54624855,2.0543,640.0,18.93,1837.0,2677.36,5414.0,0.714
1,18.82744023,4.664,1010.0,2.7,632.0,37.82,5687.0,0.86
0,8.4120069,3.923,820.0,1.71,590.0,28.69,4502.0,0.621
1,5.747711909,1.8923,820.0,1.86,641.0,40.07,4252.0,0.632
1,3.504691252,1.9811,315.0,2.03,1165.0,435.21,5356.0,1.055
0,0.995861402,1.1507,4990.0,26.93,1477.0,1124.35,5286.0,0.706
1,86.67856052,10.1289,8240.0,9.83,434.0,8.41,5822.0,1.081
1,12.21828097,2.6969,1840.0,5.1,835.0,114.59,5822.0,1.081
0,8.387210055,1.6477,4950.0,72.52,1211.0,509.55,6089.0,1.795
0,15.2384539,19.292,7020.0,9.84,829.0,111.67,6384.0,1.086
0,0.413334492,2.3808,2030.0,31.52,2509.0,9374.09,5973.0,1.016
0,0.93374614,6.551,1720.0,149.71,3303.0,28084.15,5438.0,4.319
0,6.47179275,6.788,403.0,2.08,1075.0,316.0,6341.0,1.033
1,64.617518,5.796,2490.0,5.4,383.0,5.09,5043.0,0.881
1,13.21409607,3.5641,1150.0,2.77,629.0,36.95,5333.0,0.728
1,6.05729966,3.7419,385.0,1.94,947.0,189.98,5334.0,1.004
1,3.584101048,2.7316,2610.0,4.66,1131.0,386.66,5739.0,0.922
1,1.763587535,3.16877,4590.0,21.42,3559.0,37958.27,9107.0,3.031
1,5.014234733,4.589,6540.0,10.63,1308.0,692.13,6490.0,1.307
1,8.11528727,3.211,835.0,3.1,879.0,140.92,5926.0,0.887
1,36.9250409,4.9381,902.0,3.01,530.0,18.7,5926.0,0.887
0,37.4783492,5.317,1470.0,10.05,262.0,1.12,3687.0,0.44
0,8.09695764,3.319,284.0,34.0,1197.0,484.58,5949.0,1.707
1,32.3122867,6.569,678.0,4.84,699.0,56.49,5821.0,1.494
1,9.22961384,2.235,492.0,2.79,1021.0,257.11,6320.0,1.252
1,14.5598556,5.624,291.0,1.64,758.0,78.26,5959.0,0.966
1,4.176254191,3.6716,1360.0,3.07,876.0,139.48,4957.0,0.776
0,0.528755447,5.714,409.0,47.75,3271.0,27241.45,6151.0,1.954
1,6.10027621,4.7476,767.0,2.59,990.0,227.15,5957.0,0.937
1,51.59809554,2.0153,5870.0,6.57,449.0,9.61,5681.0,0.859
1,1500.0,7.109,9590.0,9.8,139.0,0.09,5606.0,0.76
0,10.9110487,7.033,402.0,2.36,786.0,90.07,5903.0,0.864
1,8.408878137,3.4967,799.0,2.28,809.0,101.22,5551.0,0.812
1,10.93725572,3.0822,422.0,2.41,777.0,86.28,5334.0,1.004
1,2.97136658,2.716,233.0,1.52,1200.0,490.13,5334.0,1.004
1,158.6850022,11.5372,898.0,3.08,350.0,3.53,5751.0,1.034
1,2.936527336,1.771,352.0,1.92,1209.0,505.22,5359.0,1.002
1,7.03902016,3.8633,530.0,2.45,1051.0,288.92,6321.0,1.058
1,8.360870704,2.7144,2040.0,3.67,690.0,53.68,4743.0,0.81
0,3.14051153,8.2806,1440.0,31.01,1306.0,689.48,6108.0,0.974
1,21.76129812,1.243,1300.0,2.53,486.0,13.18,4859.0,0.72
0,12.71379418,2.44093,36700.0,2.31,181.0,0.26,2661.0,0.116
0,15.80110003,6.37505,37500.0,15.61,614.0,33.6,5383.0,0.789
1,1500.140677,25.727,4130.0,18.35,206.0,0.42,5009.0,2.283
0,1.739428983,2.4894,5900.0,268.65,1268.0,612.49,5415.0,0.742
0,1.217266418,3.3208,5810.0,14.49,2378.0,7548.29,6631.0,1.638
0,19.56309252,6.9547,13000.0,23.76,965.0,205.39,6208.0,1.831
0,3.7228551,12.8164,2970.0,5.67,1118.0,368.33,5873.0,0.863
0,48.93786896,6.5868,7240.0,24.19,764.0,80.37,7066.0,1.761
0,5.48990788,4.02,599.0,23.6,1039.0,275.65,5982.0,0.96
1,161.5278347,3.6734,4650.0,8.19,366.0,4.25,5778.0,1.213
0,0.73093905,2.8437,451.0,1.45,1488.0,1159.62,4768.0,0.711
1,11.39102358,2.303,449.0,1.67,618.0,34.55,4983.0,0.728
1,12.33343853,6.221,536.0,4.12,915.0,165.3,5896.0,1.24
1,8.01500821,3.0137,363.0,2.0,865.0,132.46,5359.0,1.002
0,0.933749941,6.606,415.0,12.93,919.0,168.44,3682.0,0.48
1,7.053934488,1.7244,512.0,2.36,840.0,117.33,5357.0,0.863
1,4.29263699,2.7,61.4,0.68,991.0,227.69,5357.0,0.863
1,7.6746614,1.9374,503.0,2.8,957.0,198.67,6063.0,1.001
0,0.445275074,2.276,255.0,1.21,1950.0,3419.7,5346.0,0.725
1,1.213770423,0.5532,1820.0,0.78,525.0,18.03,3292.0,0.148
1,0.453287416,0.4445,1460.0,0.76,729.0,66.14,3292.0,0.148
0,10.81013273,4.4618,6170.0,13.95,985.0,222.68,6211.0,1.284
1,1.865114193,0.4279,1120.0,0.66,455.0,10.1,3292.0,0.148
0,3.273699006,3.07626,6860.0,22.36,3060.0,20728.79,10816.0,2.493
0,7.047103499,3.3208,71300.0,51.86,955.0,196.62,5730.0,1.035
0,0.530300102,2.8502,3040.0,35.73,2410.0,7972.18,6184.0,1.038
0,1.073917869,2.4305,1930.0,33.01,1794.0,2450.63,5962.0,0.959
0,4.206096814,10.7381,1300.0,32.66,1252.0,581.11,6306.0,1.076
0,19.56313723,6.8575,5540.0,9.73,706.0,58.71,5766.0,1.077
0,2.227718792,4.9699,1040.0,8.88,1400.0,906.46,6038.0,0.922
0,0.591914504,1.0225,1060.0,27.21,1646.0,1746.78,5122.0,0.655
1,36.7704935,4.42,1350.0,2.83,437.0,8.6,5142.0,0.755
1,14.58932429,2.4184,831.0,2.32,594.0,29.53,5142.0,0.755
1,0.764017553,1.103,128.0,0.86,1589.0,1503.79,5142.0,0.755
1,59.8780258,4.8027,1420.0,2.19,273.0,1.31,4016.0,0.599
1,20.51360192,3.4769,1170.0,2.58,540.0,20.15,5310.0,0.704
1,74.92768653,4.74,4120.0,6.39,409.0,6.62,5618.0,0.897
1,150.0189511,4.3823,4320.0,32.6,325.0,2.62,5618.0,0.897
1,2.613020421,1.9588,600.0,1.5,713.0,61.24,3883.0,0.517
1,0.927859786,1.4279,515.0,1.79,1361.0,813.3,4815.0,0.699
1,205.912735,9.992,2380.0,4.68,298.0,1.85,5644.0,0.969
1,7.10695741,5.1462,131.0,1.72,1157.0,422.8,5761.0,1.518
1,0.783276173,1.6735,265.0,1.98,2149.0,5056.88,5640.0,1.233
1,3.17405898,2.3156,282.0,2.09,1348.0,780.46,5640.0,1.233
1,2.1395563,2.0678,266.0,1.76,1425.0,974.3,5534.0,1.08
1,4.807103254,0.9393,451.0,2.96,1088.0,330.84,5534.0,1.08
1,21.4054422,11.721,409.0,11.64,1087.0,330.0,4838.0,4.361
1,10.5007712,14.522,183.0,5.68,1378.0,852.28,4838.0,4.361
1,2.633852528,2.0206,260.0,1.38,1131.0,387.43,5114.0,0.878
1,6.18670882,2.909,203.0,1.21,851.0,123.96,5114.0,0.878
1,1.796320953,1.9139,211.0,1.2,1367.0,827.82,5576.0,0.829
1,3.468073,2.361,244.0,1.29,1098.0,343.57,5576.0,0.829
1,5.9142668,2.661,253.0,1.31,919.0,168.51,5576.0,0.829
1,14.00640392,4.6919,716.0,3.11,807.0,100.09,5788.0,1.124
1,3.546531809,2.2746,443.0,2.18,1212.0,510.26,5993.0,0.986
1,5.70070626,1.6408,380.0,2.03,1035.0,270.62,5993.0,0.986
1,20.8341497,4.522,803.0,2.26,563.0,23.82,5296.0,0.808
1,7.0556584,3.0479,706.0,2.13,808.0,100.88,5296.0,0.808
1,10.47548084,2.3024,1070.0,2.11,540.0,20.15,4463.0,0.611
1,22.92886314,2.0831,909.0,2.08,416.0,7.09,4463.0,0.611
1,77.4740991,4.168,1540.0,2.63,277.0,1.4,4463.0,0.611
1,345.1589354,7.5646,5090.0,7.79,241.0,0.8,5597.0,0.931
1,6.88595222,4.148,429.0,2.68,946.0,189.35,5616.0,0.999
1,99.6442783,5.1772,3220.0,8.48,415.0,6.98,6102.0,1.016
0,3.125814002,1.7895,239.0,1.88,1460.0,1073.04,6358.0,1.181
1,5.660669429,4.6483,738.0,3.24,1115.0,365.53,5746.0,1.173
0,10.80487163,2.7215,293.0,1.71,857.0,127.84,6092.0,0.998
1,13.71938426,5.5677,316.0,1.98,864.0,131.94,6387.0,1.105
1,29.2214959,4.014,394.0,1.81,539.0,20.03,5576.0,0.829
1,44.8520997,3.5729,781.0,3.35,513.0,16.35,5514.0,1.071
1,20.34237838,2.3351,565.0,2.88,667.0,46.93,5514.0,1.071
1,118.3786735,9.5574,1080.0,3.4,376.0,4.75,5657.0,1.046
1,23.58444746,5.5545,429.0,3.0,730.0,66.96,5655.0,1.354
1,11.97884409,3.751,708.0,2.11,678.0,49.87,5296.0,0.808
1,3.71545593,2.558,332.0,1.46,1001.0,237.42,5296.0,0.808
1,2.58083264,2.1729,270.0,1.31,1130.0,386.18,5296.0,0.808
0,1.487084251,1.3233,296.0,1.6,1462.0,1076.29,5650.0,0.876
1,19.25404023,4.6509,988.0,3.04,657.0,44.17,5798.0,0.941
1,15.0549356,4.801,256.0,1.6,729.0,66.72,5616.0,0.999
1,2.92721119,2.545,170.0,1.29,1258.0,593.23,5616.0,0.999
1,38.2856338,6.512,323.0,1.77,534.0,19.24,5616.0,0.999
1,19.80787763,3.453,616.0,2.08,624.0,35.89,5775.0,0.84
1,2.343230566,2.0424,247.0,1.18,1054.0,292.31,4798.0,0.782
1,19.03723442,3.3882,401.0,5.74,1051.0,288.04,5248.0,2.892
0,2.73987398,4.15886,20600.0,34.83,2113.0,4705.3,6520.0,2.26
0,5.801880653,4.2608,41900.0,19.91,964.0,203.62,5845.0,0.874
0,85.34092607,10.6141,51700.0,1177.65,409.0,6.61,6004.0,0.898
0,0.782045734,1.7945,16200.0,45.05,2070.0,4332.1,6113.0,0.995
1,0.576078683,1.63253,10100.0,23.23,1982.0,3647.63,5693.0,0.816
1,10.1171684,4.6677,289.0,3.07,1163.0,433.41,6306.0,1.792
1,19.12947603,3.9622,451.0,4.23,817.0,105.25,5372.0,1.71
1,83.5781976,7.2487,631.0,6.63,655.0,43.62,6056.0,2.562
1,6.1469956,3.3153,250.0,2.04,1164.0,433.72,6110.0,1.296
