class,period,tranDur,tranDep,radE,earthFlux,eqTemp,effTemp,radS
1,11.67894236,1.2641,1.19E+03,4.17,830,112.07,6122,0.964
1,1.208462378,1.544,2.27E+02,1.64,1767,2307.65,6122,0.964
1,2.85188338,2.666,1.15E+02,1.23,1398,903.77,6123,1.107
1,12.91385906,5.3685,4.88E+02,2.49,849,122.66,6253,0.997
1,54.31996151,8.5858,1.98E+03,6.07,584,27.4,6181,1.331
0,252.0792347,3.9808,5.58E+03,41.07,318,2.42,6348,1.014
0,27.04627886,2.666,9.01E+02,3.54,636,38.62,6332,0.915
0,3.723560726,3.435,5.40E+02,3.46,1401,910.65,6535,1.181
1,18.3848331,3.545,1.52E+02,1.15,587,27.99,5083,0.872
1,3.705991661,5.1658,5.01E+02,2.43,1281,637.42,6187,1.034
0,5.188671659,5.0534,5.49E+02,5.2,2118,4750.81,9523,1.941
0,2.236100588,1.8643,2.72E+04,55.59,1255,586.38,5708,0.795
1,40.606895,5.756,6.58E+02,2.67,521,17.4,5538,1.027
1,13.76710058,2.9105,6.85E+02,2.24,595,29.55,5001,0.76
1,2.2165905,1,2.87E+01,0.48,1215,515.27,5397,0.831
1,6.1954595,2.952,2.96E+02,1.37,776,85.77,5001,0.76
1,3.25058201,2.2537,2.18E+02,1.19,962,202.09,5001,0.76
1,8.34819209,2.835,2.89E+02,1.45,702,57.48,5001,0.76
0,2.399069173,3.2576,2.87E+02,1.78,1354,792.76,5654,1.001
1,3.65849707,2.573,4.40E+03,14.61,1583,1486.35,5857,1.822
0,91.172033,6.676,3.69E+02,1.58,360,3.96,5552,0.836
1,3.701765401,2.6061,2.88E+02,1.63,1050,286.23,5252,0.898
1,86.4943704,7.471,9.95E+02,3.07,367,4.29,5252,0.898
0,5.17968868,3.7256,1.22E+02,18.91,972,211.06,5761,0.815
1,51.84688984,4.7769,9.64E+03,8.73,413,6.9,5227,0.838
1,4.180048081,2.4479,1.77E+03,3.44,957,197.81,5227,0.838
0,68.832195,3.31,6.78E+02,2.35,411,6.71,5687,0.86
1,1.729367077,1.7442,4.84E+02,1.82,1284,643.54,5227,0.838
0,5.26640614,3.6163,5.93E+04,38.05,1163,431.87,5916,1.175
0,44.18938922,6.8151,4.29E+03,14,537,19.73,6061,0.968
1,29.00789166,5.0274,9.06E+02,2.64,498,14.59,5295,0.801
0,47.878243,4.066,9.10E+02,8.15,317,2.38,4254,0.624
1,2.433703498,0.975,2.58E+02,1.66,1112,362.64,5251,0.778
1,13.69942266,4.3409,1.29E+03,3.85,771,83.6,5541,1.089
1,4.309381978,2.8977,3.11E+02,1.89,1134,390.76,5541,1.089
1,4.9213639,1.8806,7.61E+02,2.14,868,134.02,5076,0.799
1,87.0912594,7,1.13E+03,2.95,321,2.52,5001,0.76
0,1.583160478,1.1935,7.33E+02,3.27,1619,1625.93,6063,1.012
1,7.9788198,2.874,8.38E+01,0.99,927,174.85,5553,1.098
1,18.49234792,3.4744,1.66E+03,3.34,603,31.27,5289,0.838
1,7.930583519,3.6083,8.26E+02,3.05,899,154.36,5674,1.032
1,7.07136119,2.757,6.57E+01,0.63,719,63.11,4900,0.741
0,9.50150926,6.852,5.10E+02,25.77,843,119.55,5938,0.908
1,15.65563866,3.9305,9.56E+02,2.55,623,35.62,5185,0.837
1,10.52286678,1.911,1.30E+02,23.26,1008,243.72,5548,1.614
1,9.17858526,2.1945,7.97E+02,2.3,753,76.14,5506,0.788
0,4.33144839,2.58,2.16E+02,1.07,939,183.62,5344,0.728
1,23.67513153,4.647,9.80E+02,2.76,528,18.38,5309,0.781
1,29.19899219,5.1227,2.05E+03,4.15,540,20.05,5376,0.94
1,160.0191598,5.472,1.55E+03,4.28,306,2.08,5376,0.94
1,10.85409593,3.7768,1.03E+03,2.99,765,80.88,5465,0.925
1,55.3291399,6.918,3.26E+02,1.67,436,8.55,5376,0.94
0,17.17732821,7.6702,2.44E+04,15.29,720,63.7,6032,0.973
1,7.064252021,1.3867,7.29E+02,2.37,769,82.76,5076,0.799
1,53.71798494,4.104,3.15E+03,155.12,1550,1363.11,4959,21.449
0,43.501748,10.755,1.67E+02,10.1,996,232.53,4604,6.221
1,19.44639139,3.6227,9.26E+02,3.24,681,50.73,5815,0.954
1,6.91986988,3.4253,1.70E+02,1.39,961,201.41,5815,0.954
1,105.8817667,18.044,1.56E+03,10.16,595,29.64,5903,2.499
1,16.6658994,4.1934,7.54E+02,2.85,702,57.31,5674,1.032
1,4.16696628,2.7535,8.78E+02,2.74,1053,291.34,5456,0.943
0,0.535224793,3.3402,2.29E+02,1.09,1783,2385.75,5044,0.738
1,11.46347165,2.599,1.05E+03,3,752,75.57,5456,0.943
1,39.6034,6.487,5.73E+02,2.22,497,14.47,5456,0.943
1,2.940304817,2.7226,4.72E+02,2.59,1256,588.66,5527,1.054
1,5.378868001,2.7222,4.83E+02,1.86,833,113.59,5077,0.774
1,15.28467725,6.0768,3.21E+02,2.7,852,124.4,5763,1.374
0,73.506021,5.734,4.86E+02,2.37,471,11.66,6215,1.052
1,21.05349939,7.1605,4.97E+02,2.75,731,67.48,5751,1.247
1,127.905412,14.475,4.02E+03,8.03,401,6.09,5751,1.247
1,6.21716039,4.4289,2.11E+02,1.81,1098,343.21,5751,1.247
0,21.05647572,1.238,1.29E+03,5.05,732,67.74,6156,1.118
0,31.80514278,7.6213,4.68E+03,34.82,553,22.05,5931,0.863
1,4.57797412,2.862,1.25E+02,0.96,1024,259.36,5795,0.848
0,37.60936976,6.8615,2.76E+04,15.8,508,15.8,5600,0.896
0,49.26678528,5.5692,8.49E+03,929.36,538,19.79,5988,1.143
0,3.613757526,5.9128,4.87E+03,7.05,1182,461.67,5986,0.906
1,7.381980206,3.1152,1.43E+03,3.42,876,138.88,5559,0.914
1,17.58751692,4.3773,1.38E+03,4.03,706,58.6,5433,1.107
1,3.01609637,1.57,1.96E+02,0.96,795,94.1,4245,0.637
0,11.34436822,5.558,5.86E+02,17.21,703,57.67,5594,0.752
0,1.576341127,3.1232,3.35E+02,2.96,1797,2460.7,5087,1.666
1,18.47762694,1.94,2.60E+03,1.55,267,1.21,3395,0.283
1,58.36205791,6.3363,5.37E+03,7.02,446,9.33,5592,0.953
1,5.350156114,2.2647,7.65E+02,2.6,989,226.02,5592,0.953
1,21.9424316,7.447,7.27E+01,1.23,797,95.46,6052,1.424
1,6.38899658,3.5032,5.43E+02,2.89,970,209.17,5527,1.054
1,14.62709685,4.097,3.96E+02,2.7,736,69.31,5527,1.054
1,35.1184432,4.59,5.42E+02,3.26,550,21.57,5527,1.054
1,8.00579096,3.0549,6.30E+02,2.36,956,197.06,6032,0.935
1,4.26374378,2.2725,1.82E+02,1.28,1179,457.15,6032,0.935
1,330.025002,6.659,2.59E+02,5.92,478,12.36,6126,3.466
1,84.6877524,10.0248,3.48E+02,3.37,611,32.96,6688,1.79
0,2.340523247,3.156,1.75E+02,1.4,1456,1063.8,6056,0.981
1,25.85499978,3.8737,6.11E+02,2.4,637,38.81,6122,0.964
1,10.68758211,3.3812,7.78E+02,2.64,780,87.41,5788,0.848
1,20.30303506,4.5038,5.33E+02,2.16,630,37.12,5788,0.848
0,39.0930875,5.687,4.76E+02,2.99,602,31.11,6072,1.193
1,12.56096618,3.7647,9.23E+02,2.74,734,68.49,5559,0.914
1,30.8261043,5.914,7.42E+02,3.18,544,20.68,5559,0.914
1,3.696121272,2.463,3.83E+02,1.78,1095,340.33,5465,0.925
1,3.42806306,2.417,1.78E+02,1.21,1131,386.14,5559,0.914
1,13.24931848,4.4859,6.48E+02,2.86,806,99.54,5799,1.078
0,22.4098677,2.271,6.98E+01,0.73,489,13.55,4900,0.741
0,363.706662,8.553,1.62E+03,5.26,283,1.51,6240,1.064
1,9.391039263,2.8386,2.90E+03,11.73,1068,308.13,5944,1.498
1,18.00932214,4.9611,3.00E+03,4.96,658,44.29,5815,0.877
1,22.18431824,3.0397,1.59E+03,3.18,546,21.06,5157,0.818
1,77.4794704,10.1151,1.24E+03,10.33,778,86.59,6711,2.909
0,276.3236015,9.8964,8.13E+01,1.21,352,3.63,6528,1.26
1,5.28691996,2.579,4.15E+01,0.51,792,92.97,4900,0.741
1,6.51003001,3.3095,6.03E+02,2.78,1017,253.24,5638,1.153
1,35.18105723,7.545,9.88E+02,4.17,664,45.89,6520,1.215
0,11.75560012,4.7,6.49E+02,22.39,716,62.19,5644,0.806
0,17.79421914,4.1918,1.55E+03,25.27,606,31.94,5485,0.805
0,6.12601169,1.733,4.02E+01,0.83,1141,400.49,5679,1.286
1,29.02235217,4.0263,6.38E+02,2.55,559,23.06,5788,0.848
1,3.383540239,1.403,2.56E+02,1.65,1133,389.19,5300,0.986
1,2.358952404,1.593,9.41E+01,0.96,1278,630.43,5300,0.986
1,20.72904234,2.8066,5.62E+02,1.94,530,18.68,4979,0.803
1,1.632916419,1.5599,2.09E+02,1.13,1237,554.07,4979,0.803
1,11.1438086,7.905,4.17E+01,0.75,906,159.1,6095,1.11
0,7.216951388,1.89082,4.28E+03,41.57,1055,292.7,6266,1.056
0,15.85238672,5.179,9.29E+02,32.21,775,85.35,5903,1.005
1,4.147021189,2.8997,3.68E+03,7.31,1258,590.84,5818,1.205
1,15.22895514,2.5967,1.12E+03,3,639,39.4,5456,0.812
1,24.67458244,3.2648,6.51E+02,2.33,544,20.71,5456,0.812
1,32.526674,6.842,2.05E+02,1.26,525,17.91,5668,0.868
1,10.32906563,1.44,2.31E+03,6.17,908,160.44,6228,1.049
1,3.750832927,1.9457,2.40E+03,4.61,1129,383.77,5776,0.95
1,21.34736612,4.184,6.31E+02,3.2,648,41.65,5395,1.071
1,7.81100952,3.231,1.27E+02,1.36,906,159.24,5395,1.071
1,4.243748097,3.3603,1.41E+03,3.16,1063,301.46,5873,0.843
0,2.404483552,0.2961,8.00E-01,0.48,2078,4402.44,6050,2.345
0,13.54204116,3.334,3.39E+02,2.01,794,93.98,5891,1.015
1,2.752359689,2.0722,7.92E+02,2.54,1178,455.43,5461,0.897
1,13.98177862,2.958,1.02E+03,2.09,553,22.1,4859,0.651
1,44.0003975,5.1115,6.00E+02,1.56,377,4.79,4859,0.651
1,247.354914,8.677,1.29E+03,2.29,212,0.48,4859,0.651
0,462.12069,10.42,6.34E+02,2.46,249,0.91,6079,0.974
0,12.39894005,4.262,7.03E+02,4.06,890,148.37,6355,1.108
1,207.5829306,7.0686,5.05E+02,4.52,453,9.97,6688,1.79
1,7.26731094,2.2691,6.59E+02,1.14,464,10.93,3751,0.443
1,13.3430025,2.7399,8.00E+02,1.29,379,4.87,3751,0.443
1,3.886795001,1.7574,4.71E+02,0.97,571,25.26,3751,0.443
1,22.40777833,3.2881,6.61E+02,1.15,319,2.44,3751,0.443
0,20.35509657,5.33265,2.51E+04,17.53,720,63.6,6081,1.077
0,5.92240377,3.691,4.13E+02,2.77,1087,329.86,6081,1.077
1,166.7876551,5.8676,4.76E+03,7.03,334,2.93,5663,1.031
1,77.6114427,7.1786,8.15E+02,2.59,397,5.87,5465,0.925
1,18.20795835,3.7965,1.60E+03,3.08,551,21.86,5176,0.738
1,49.537365,9.862,2.02E+02,1.48,532,18.87,6118,1.023
1,12.70636123,2.395,8.72E+02,2.75,697,55.86,5573,0.839
1,10.94577783,3.0937,5.33E+02,2.84,881,142.23,5888,1.097
1,28.9869016,3.6233,4.72E+02,2.7,637,38.82,5888,1.097
1,94.886902,6.923,6.42E+02,4.24,429,7.99,5888,1.097
1,5.03505665,1.804,1.52E+02,1.63,1141,401.23,5888,1.097
0,24.7222403,4.53,2.90E+02,1.31,536,19.53,5481,0.778
1,11.90352088,4.297,6.33E+02,2.56,827,110.54,6063,1.001
1,9.286964466,3.3649,6.92E+02,2.1,762,79.68,5546,0.81
1,34.0350605,6.695,7.28E+02,2.76,583,27.24,6063,1.001
1,12.75934489,3.5889,8.82E+02,2.58,633,37.95,4963,0.826
1,5.433132902,2.4012,3.28E+02,1.61,841,118.56,4963,0.826
0,0.967427812,5.8883,9.13E+03,29.01,1419,956.61,5066,0.709
1,10.64021008,5.4381,4.55E+02,2.87,963,203.48,6112,1.233
1,4.93883135,4.388,1.24E+02,1.44,1244,566.38,6112,1.233
1,5.996533443,3.3129,7.11E+02,2.96,1025,260.49,5622,1.089
1,2.06190864,1.9743,2.14E+02,1.63,1463,1082.28,5622,1.089
1,20.13490007,3.7962,1.04E+03,2.98,544,20.66,4963,0.826
1,24.0721647,3.171,1.77E+02,1.1,400,6.08,4352,0.613
1,88.2553729,4.539,1.13E+03,2.96,326,2.67,5176,0.738
1,19.19310355,2.5425,6.81E+03,12.23,656,43.77,5883,0.892
0,22.41831984,5.349,1.19E+04,9.94,563,23.8,5324,0.813
0,20.13147772,3.2806,8.24E+03,39.89,670,47.49,6003,0.932
1,6.010383339,2.1939,2.65E+03,3.8,768,82.31,4882,0.738
1,80.881757,12.568,1.43E+02,2.27,581,26.91,5934,1.885
0,1.334101467,2.1033,1.21E+02,1.74,2169,5207.55,6178,1.58
1,9.250572762,3.6373,1.04E+03,96.08,1966,3530.57,8133,3.294
1,8.1808949,2.7546,7.24E+02,2.1,716,62.21,5081,0.77
1,15.31296388,3.0935,8.65E+02,2.34,581,26.98,5081,0.77
1,18.42794957,2.9264,7.07E+02,2.24,526,18.05,4768,0.779
0,8.8249556,2.976,1.21E+02,1.1,928,175.17,6078,0.994
0,7.30497811,4.5414,1.09E+04,10.86,760,78.87,5247,0.744
0,5.115750935,2.5378,1.06E+03,60.74,1202,493.38,6398,1.101
0,1.213745575,5.5835,2.01E+03,21.69,1246,572.53,4820,0.661
1,7.189379172,2.0351,8.13E+03,11.94,1026,261.94,6214,1.076
0,1.423799421,1.4866,2.01E+03,4.69,1659,1791.61,5962,1.019
1,1.8134378,7.776,9.74E+01,0.69,1158,423.67,5094,0.7
1,14.78767172,6.1191,7.82E+02,3.46,827,110.42,5814,1.248
1,4.16536757,3.2935,1.20E+02,1,1048,284.49,5604,0.912
1,14.48584765,3.1365,4.57E+02,2.88,784,89.16,5784,1.085
1,40.6992062,7.074,4.30E+02,3.2,685,52.05,6419,1.362
0,4.532402495,3.12,3.39E+02,3.69,1160,426.69,5575,1.173
0,25.273355,34.48,4.96E+02,24.74,579,26.57,5313,0.976
0,15.45805668,8.79536,4.25E+03,9.11,871,136.4,5868,1.407
1,562.1725914,9.8841,5.88E+03,10.9,241,0.8,5589,1.289
1,278.1243979,3.978,2.30E+03,5.86,286,1.57,5799,1.05
1,4.034914368,1.7874,8.00E+02,6.95,1452,1052.15,5548,1.793
1,3.173914037,3.6069,3.03E+02,3.07,1655,1769.83,6432,1.584
0,379.11996,7.22,1.11E+03,2.74,221,0.57,5546,0.81
1,52.51354873,3.2743,1.43E+04,12.43,472,11.73,5589,0.98
1,4.17838675,2.123,3.16E+02,3.13,1430,988.44,5746,1.687
1,9.84824649,5.7471,4.37E+02,2.68,947,189.82,5814,1.248
1,19.7243672,7.202,5.78E+02,3.57,751,75.23,5814,1.248
1,51.75530504,7.4355,6.09E+02,2.61,515,16.6,5979,1.005
1,16.2982201,2.558,1.99E+02,0.78,388,5.38,3905,0.521
1,7.38443269,5.7351,3.50E+02,2.42,1042,278.67,5814,1.248
0,7.06115081,3.547,1.53E+03,171.85,886,145.61,5795,0.848
1,2190.701035,19.891,1.87E+03,3.12,109,0.03,4965,0.736
1,7.23858162,3.1199,2.68E+02,1.34,816,104.51,5411,0.831
1,161.4746786,10.572,8.28E+02,3.25,343,3.27,5761,1.044
0,6.277827312,8.6841,1.86E+03,4.87,985,222.45,6077,0.891
1,16.71987303,3.317,5.23E+02,2.52,767,81.63,6020,1.085
0,12.01166109,3.77516,1.43E+04,55.2,1317,710.87,6753,2.396
1,3.275821982,3.0427,2.75E+02,3.54,1730,2121.23,6185,1.972
1,15.87360981,3.5246,4.16E+02,1.53,632,37.68,5656,0.737
1,12.3860474,2.604,1.51E+02,1.11,679,50.23,5121,0.888
0,1.360834768,1.4886,1.57E+03,7.24,1660,1792.47,6215,0.872
1,7.256962446,4.9402,4.63E+02,3.53,1163,432.1,5858,1.549
1,29.66631669,8.412,6.68E+02,2.83,644,40.68,5956,1.098
1,16.2254975,6.471,1.20E+02,1.21,788,90.93,5956,1.098
1,1.260258822,1.8594,1.13E+03,3.57,1569,1435.82,5550,0.954
1,3.29534567,1.902,1.42E+02,1.23,1139,397.37,5550,0.954
0,0.542122617,1.283,8.83E+01,0.94,2238,5914.13,5875,0.998
1,5.25449393,3.078,1.69E+02,1.41,975,213.25,5550,0.954
1,5.924993927,2.8874,1.61E+03,3.15,758,77.91,5016,0.679
1,11.34934848,3.1101,1.25E+03,2.39,610,32.75,5016,0.679
0,26.94927489,10.6977,2.00E+04,7.37,395,5.78,4723,0.512
1,23.6421965,5.018,1.10E+03,2.9,595,29.65,5750,0.882
1,67.0930642,7.334,1.25E+03,3.51,420,7.38,5750,0.882
1,17.97979816,5.5828,4.59E+02,2.89,828,111.12,6141,1.352
1,30.99664113,2.9182,6.55E+02,2.43,500,14.72,5324,0.853
1,2.462344253,1.8113,1.80E+02,1.33,1326,730.86,5736,1.008
1,4.822969318,0.8752,3.32E+02,2.22,1060,297.73,5736,1.008
1,6.0799457,2.706,5.51E+01,0.86,1101,348.11,6008,1.168
1,28.7796446,8.349,2.53E+02,1.95,619,34.65,6000,1.044
1,15.66057688,7.012,3.84E+02,2.05,758,78.01,6000,1.044
1,17.42115972,4.9974,9.28E+02,3.11,674,48.91,5679,0.972
1,3.13295351,2.2207,4.35E+02,1.39,937,181.84,5016,0.679
1,18.64349986,1.8491,8.13E+02,2.14,517,16.91,5016,0.679
0,93.803766,2.946,4.60E+02,2.05,375,4.69,5559,0.914
1,24.5434566,7.2518,1.15E+03,3.08,616,34.07,5955,0.91
1,51.07926451,6.3729,7.37E+02,2.75,503,15.17,5833,1.022
1,70.2780911,2.466,7.82E+02,2.54,434,8.38,5955,0.91
1,9.9664004,5.0127,1.62E+03,16.89,1578,1466.1,6638,3.079
1,14.85185526,3.5263,1.34E+03,2.73,457,10.3,4129,0.652
0,4.350413063,1.7694,1.93E+02,1.26,1088,331.98,5978,0.876
0,1.376384817,1.745,3.66E+02,1.47,1343,770.31,5278,0.746
0,45.97786182,7.4493,2.39E+04,17.09,541,20.32,5761,1.096
1,29.90721859,4.8475,5.88E+02,2.16,564,23.92,5739,0.896
0,7.03380109,6.4185,1.39E+02,2.61,1320,718.45,6122,1.934
1,56.391062,5.7,2.04E+03,3.58,310,2.18,4406,0.628
1,3.032147946,3.8627,4.89E+02,3.62,1507,1218.88,5827,1.447
1,15.96532718,4.5837,4.82E+02,3.33,872,136.42,5880,1.433
0,12.71871149,2.48998,8.38E+03,120.02,1042,279.33,6120,1.596
1,22.34213536,6.461,2.26E+03,5.19,526,18.14,5237,0.707
1,18.79418506,3.2906,1.53E+03,2.33,412,6.79,4126,0.602
1,6.73893544,2.813,6.01E+02,1.44,579,26.64,4126,0.602
0,14.49839316,3.7343,3.27E+03,5.16,607,32.22,5268,0.735
1,10.3392408,3.075,1.18E+03,2.98,777,86.46,5730,0.87
1,8.50339249,2.9569,1.89E+02,1.95,1021,257.22,5877,1.265
1,23.7832097,7.939,2.57E+02,2.01,725,65.26,5877,1.265
0,3.041547148,3.22798,2.07E+04,60.05,1544,1344.31,6431,1.295
1,5.16949729,4.5122,2.11E+02,2.06,1309,694.32,6011,1.409
1,10.47490332,33.7939,1.17E+03,15.45,1567,1427.2,6526,3.232
0,5.41460536,33.787,4.08E+03,116.93,1737,2150.63,6033,2.943
1,30.86436512,2.9557,5.51E+02,2.23,527,18.22,5677,0.828
1,9.36059705,3.2069,2.37E+02,1.42,784,89.47,5677,0.828
1,14.6672293,3.742,1.98E+02,1.21,675,49.12,5677,0.828
1,68.1609897,5.662,2.96E+02,1.45,405,6.34,5677,0.828
1,13.28689997,3.2825,1.04E+03,2.78,715,61.8,5730,0.87
1,1.287076693,1.4942,7.29E+02,1.39,871,135.97,3736,0.525
1,61.858947,21.32,7.08E+01,2.47,699,56.48,5529,2.817
1,17.6717714,3.4202,9.19E+02,2.44,513,16.38,4869,0.687
0,23.35534139,4.60672,3.85E+04,21.55,601,30.96,5754,0.905
1,23.44970494,8.6567,3.16E+02,2.71,802,97.94,6188,1.524
1,1.73513619,2.2741,9.53E+02,3.27,1554,1372.87,5751,1.071
1,11.95474513,2.1433,9.03E+02,5.15,906,159.04,5059,1.657
0,42.55930625,3.0148,2.30E+03,5.45,527,18.24,6032,0.924
1,16.08065726,2.8701,3.08E+03,4.43,614,33.64,5303,0.817
1,18.16407304,2.9355,9.43E+02,1.98,508,15.72,4926,0.662
0,7.334073405,2.7308,3.27E+02,1.42,870,135.81,5985,0.758
1,5.71489692,2.3572,4.26E+02,1.33,747,73.38,4926,0.662
1,122.3858681,7.123,7.11E+02,1.72,269,1.24,4926,0.662
0,1.274840187,14.833,2.29E+02,66.76,2498,9187.9,5365,2.872
1,179.609803,13.755,1.27E+03,5.47,389,5.41,5880,1.433
0,1.368617188,1.6235,1.27E+02,1.84,2255,6108.26,6561,1.584
0,1.125963085,1.5034,1.46E+02,1.41,1988,3689.22,6225,1.116
1,8.59481851,3.254,3.37E+02,1.75,854,125.48,5675,0.915
1,10.22215697,1.1939,2.38E+02,1.72,806,99.68,5675,0.915
1,25.6721559,5.9629,3.87E+02,2.68,683,51.47,6034,1.179
1,151.8851881,12.091,3.61E+02,2.47,378,4.81,6034,1.179
0,1.065731229,1.7499,3.64E+03,384.26,5118,161806.81,6244,10.105
1,18.39629744,2.7838,6.80E+02,2.47,582,27.09,5316,0.804
0,1.012672041,3.0512,1.20E+03,5.89,2337,7026.31,6663,1.338
0,28.71421614,6.0624,4.37E+04,42.19,794,93.74,6706,1.417
1,21.77568158,7.9588,7.98E+02,4.76,853,125.14,5900,1.694
1,41.0283424,9.8052,5.41E+02,3.92,691,53.8,5900,1.694
0,0.83442282,1.873,5.09E+01,0.64,1854,2794.84,5838,0.897
0,1.906633332,3.0825,2.68E+02,2.72,1847,2745.66,6736,1.243
1,4.069425638,2.0396,5.49E+02,1.53,802,97.72,4671,0.68
1,4.06844957,2.8349,7.98E+01,0.98,1170,442.08,5751,1.071
1,16.28247625,2.9227,7.93E+02,1.88,505,15.37,4671,0.68
1,3.162692075,1.9529,5.04E+02,2.61,1308,692.32,5821,1.085
1,31.7848157,8.8077,4.45E+02,3.55,752,75.59,5900,1.694
1,13.17555999,6.6677,2.80E+02,2.82,1009,244.58,5900,1.694
1,5.66815821,4.9064,1.20E+02,1.85,1336,752.7,5900,1.694
1,17.40665216,6.864,5.87E+02,2.95,814,104.04,6086,1.216
1,3.07365139,2.102,9.05E+01,0.79,1215,515.92,6068,0.831
0,6.41496453,3.9015,2.01E+02,25.79,1153,417.97,6170,1.183
1,5.370639542,2.1121,4.91E+02,2.54,1096,341.68,5821,1.085
1,11.32977062,3.845,1.62E+02,1.37,855,126.21,5821,1.085
1,23.20579353,4.3243,3.43E+02,5.86,1002,238.21,5460,3.231
1,6.07972016,7.1228,2.91E+02,2.32,1111,360.77,5460,1.346
1,275.07365,3.37,2.29E+02,1.86,303,2,5604,1.187
1,14.40090414,4.1682,3.80E+02,2.71,828,111.24,5815,1.198
1,7.69363627,5.0324,2.95E+02,2.12,1069,308.61,6086,1.216
1,21.3851584,4.0819,6.64E+02,2.17,574,25.63,5376,0.825
1,5.37493289,3.9567,1.56E+02,2.12,1413,942.35,6167,1.689
1,8.58600968,3.3443,1.02E+02,1.84,1208,503.98,6167,1.689
1,4.50158249,1.855,1.76E+02,0.73,676,49.21,4339,0.553
1,3.88688862,3.683,5.83E+01,1.29,1574,1448.04,6167,1.689
0,2.192009479,2.9453,1.48E+03,35.9,1446,1030.69,5499,1.125
0,8.254912972,6.8822,1.92E+04,11.86,793,93.46,5366,0.835
1,2.628117322,1.8289,9.37E+02,1.77,737,69.56,3939,0.557
1,5.06546874,2.203,1.21E+02,0.62,592,29.01,3939,0.557
0,3.170626881,2.7189,1.46E+04,14.37,1314,704.88,6068,1.034
1,5.89399142,1.2737,1.10E+04,11.16,940,185.03,5713,0.893
1,25.6613816,4.459,1.67E+02,1.78,683,51.48,5815,1.198
1,10.21418792,5.8201,3.04E+02,2.29,957,198.34,5843,1.332
1,2.755637216,1.8559,5.37E+02,1.37,757,77.57,4121,0.553
0,36.2671673,2.065,6.27E+02,1.5,347,3.44,4264,0.62
1,14.91095177,3.325,8.65E+02,2.62,694,54.87,5650,0.899
1,20.30652862,2.8014,7.15E+02,1.58,389,5.4,4121,0.553
1,44.6996563,6.2289,8.38E+02,3.05,500,14.81,5497,1.046
1,3.619309734,3.0504,2.07E+02,1.47,1156,422.53,5497,1.046
1,124.5245224,9.654,6.90E+02,2.69,356,3.78,5497,1.046
1,7.6720844,3.451,7.51E+01,0.72,875,138.74,5972,0.807
0,2.178150857,1.931,1.63E+02,1.11,1282,636.74,5691,0.836
0,2.178150567,3.5065,5.11E+02,34.19,1796,2457.28,6820,1.254
0,25.33709016,9.664,2.28E+03,3.47,414,6.93,4469,0.635
0,4.396999852,1.875,4.58E+03,13.57,1231,543.48,5949,1.156
1,14.28228147,2.6588,9.83E+02,1.82,446,9.38,4102,0.595
1,3.251659087,1.5286,4.75E+03,9.83,1384,865.87,6367,1.087
0,1.16015259,1.3433,1.70E+02,1.4,1751,2229.29,5842,0.985
1,3.743166733,3.6888,1.26E+02,1.5,1423,971.76,6181,1.331
1,13.13747785,4.8655,2.13E+02,1.85,825,109.68,5762,1.143
1,7.78199862,3.947,1.07E+02,1.32,983,220.8,5762,1.143
0,2.2227289,2.617,2.79E+02,34.14,4454,93172.12,4996,20.848
1,23.4433748,5.768,8.50E+01,1.29,681,50.72,5762,1.143
1,5.868066282,4.1246,4.37E+02,3.6,1254,584.32,5918,1.555
1,1.61189046,3.0792,1.01E+02,1.72,1930,3267.98,5918,1.555
1,9.940666412,3.9092,5.20E+02,2.87,996,233.04,6215,1.259
1,4.182001885,2.2209,8.47E+02,2.46,974,213.29,5328,0.865
1,66.47762,4.487,5.54E+02,1.83,388,5.34,5515,0.775
0,1.621668852,1.7517,7.66E+03,32.76,1598,1546.28,6106,0.966
1,26.89316101,2.3266,2.19E+03,6.78,614,33.54,6096,0.908
1,14.70749512,3.1506,2.62E+02,2.04,819,106.22,5676,1.28
1,20.73989406,3.1505,6.16E+02,2.11,536,19.47,5132,0.77
1,47.4277116,5.2679,8.20E+02,2.33,407,6.46,5132,0.77
0,5.07442951,4.064,2.50E+02,1.38,929,175.75,5448,0.857
1,12.87471243,2.2491,3.86E+03,11.26,926,173.5,5963,1.424
0,176.2432946,5.0423,4.98E+03,48.15,353,3.68,5559,1.231
1,3.07155284,4.0935,8.60E+01,1.65,1556,1389.97,5918,1.555
1,22.24814617,4.1483,6.14E+02,2.72,609,32.58,5629,0.943
1,0.702739679,1.379,6.51E+01,0.73,1765,2292.96,5269,0.836
0,4.305219002,2.6845,9.74E+03,10.34,1119,370.84,5780,1
0,13.77971135,7.63871,2.55E+04,47.58,1376,848.24,6444,2.947
1,2.508057497,1.1134,1.51E+03,3.25,997,234.06,4780,0.761
0,5.07437786,5.942,6.06E+02,23.71,1008,244.04,5661,0.919
1,0.900375925,1.257,4.14E+01,0.82,2078,4399.18,5676,1.28
1,4.585466941,3.4437,3.84E+02,3.29,1307,688.54,5788,1.495
1,22.71443351,6.0875,5.75E+02,4.01,766,81.57,5788,1.495
1,47.903427,6.191,3.79E+02,3.55,598,30.17,5788,1.495
1,9.034190783,1.5501,5.78E+02,1.8,586,27.87,4499,0.639
0,1.433339604,1.3665,3.05E+02,2.08,1677,1873.33,6077,0.999
0,37.86511904,2.9799,6.94E+03,40.36,535,19.31,5858,0.963
