# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  4 11:34:46 2025
#
# User preference: *
#
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
#
loc_rowid,pl_orbper,pl_trandurh,pl_rade,pl_insol,pl_eqt,st_teff,st_rad
280,0.7645807,1.0705700,1.2407226,399.2723837,1140.0845694,3853.0000000,0.6232600
281,12.6396982,3.3830702,4.6025162,39.6563977,640.0266601,5217.0000000,0.7894250
282,1.8428078,1.4490000,21.2705000,1687.8300000,1785.0000000,5080.0000000,4.0900000
283,1.7208555,1.8346409,13.4646314,2259.3896676,1758.3994294,5832.8300000,1.3340200
284,4.7802597,1.4588658,7.6126429,1770.0151344,1654.2989516,5826.0000000,2.3387201
285,0.3814849,0.5650000,2.0605000,931.3960000,1539.0000000,4255.0000000,0.7100000
286,4.6595169,0.9011821,2.1961507,17.2664038,519.9004855,3489.0000000,0.4907290
287,6.4002807,2.1559875,2.2730301,56.4368797,699.0536347,4599.0000000,0.7205510
288,4.8204512,1.7560000,2.3674700,17.8782000,572.0000000,3692.0000000,0.5200000
289,18.6548829,5.4431451,4.3869878,27.8320770,585.8091542,5141.0000000,0.8761540
290,4.3074513,2.3379196,3.2819879,196.4755358,954.8757629,5141.0000000,0.8761540
291,5.9041278,2.7678313,2.4489454,129.0410781,859.6105665,5141.0000000,0.8761540
292,37.9251983,3.5345219,3.2416430,10.8068346,462.4282696,5141.0000000,0.8761540
293,15.9234883,4.0210000,2.1820300,48.5414000,735.0000000,5711.8500000,1.0800000
294,4.3601536,2.3408909,6.9564258,202.0738994,961.6063113,5227.0000000,0.8741310
295,13.0791581,2.9700000,3.2548500,48.6058000,735.0000000,5453.0000000,1.0000000
296,4.6517186,2.7090000,2.6688900,540.7720000,1343.0000000,5154.0000000,0.8500000
297,9.1549418,2.4570000,2.6201100,42.2592000,710.0000000,5154.0000000,0.8500000
298,19.9815709,2.7240000,2.5471700,16.5853000,562.0000000,5154.0000000,0.8500000
299,,4.6235211,2.9700035,11.0661868,465.1780870,5154.0000000,0.8522660
300,1.4415044,0.9274524,3.8345209,5519.1845000,2198.3076824,6603.0000000,1.5836500
301,5.9630544,2.9510000,10.0859000,112.6670000,,5273.0000000,0.9400000
302,1.1219715,0.8226121,3.9968417,1132.4612950,1479.5361862,5780.0000000,0.6240000
303,4.6756655,1.9140000,4.0313400,230.2040000,1085.0000000,5779.0000000,1.4500000
304,1.0180114,1.1353639,6.5875997,2488.2014600,1801.3210938,5451.0000000,1.0933000
305,10.2888860,1.3910000,2.6388100,9.0685600,483.0000000,5126.0000000,0.8700000
306,1.0332441,3.8017836,4.0879880,16.7778791,516.1833775,2972.0000000,0.1561930
307,5.4526479,3.4010000,14.5502000,433.7800000,1271.0000000,6509.0000000,1.5700000
308,10.2613397,4.8550000,3.6039100,372.3580000,1152.0000000,6124.0000000,1.4900000
309,3.4779776,2.5103489,12.5541925,153.1388971,897.2038496,4699.0000000,0.7650010
310,3.0354017,2.8809533,14.1334903,726.7556694,1324.2404714,5751.0000000,1.0722400
311,3.1274634,1.9812695,2.5802896,103.2675998,813.0378617,4225.0000000,0.6934310
312,7.4931613,1.9339295,2.7733674,32.2107098,607.6028794,4225.0000000,0.6934310
313,49.8251660,3.8714976,3.8319135,2.5760566,323.1161011,4225.0000000,0.6934310
314,18.0574016,3.5921770,3.8092663,58.1250403,704.2235859,5897.0000000,1.0100000
315,20.8774413,3.5620000,2.1614500,17.8402000,572.0000000,5396.0000000,0.9000000
316,1.0214555,1.2520000,1.4626600,733.1900000,1449.0000000,5098.0000000,0.8200000
317,2.7441672,1.4180000,7.8431700,172.2330000,1009.0000000,5040.0000000,0.9700000
318,2.2047452,3.9960000,17.9781000,7992.2200000,2634.0000000,6532.2300000,1.9900000
319,10.8948421,2.0719394,2.4691414,5.5137471,390.8242112,3618.0000000,0.4356660
320,18.8016111,1.9093524,1.9112282,2.6636757,325.8292621,3618.0000000,0.4356660
321,6.7900981,6.0786576,9.7548481,477.5289979,1192.2564672,6378.0000000,2.0006800
322,8.1577210,3.7880000,9.3188800,91.0972000,860.0000000,5091.2000000,0.9000000
323,4.2529641,2.5733867,2.3483383,231.2034004,994.5309519,5591.0000000,0.8489060
324,9.2378703,2.5350000,2.2299500,54.6767000,757.0000000,5591.0000000,0.8500000
325,3.7955178,2.0198135,10.3261619,18.0832336,525.9431131,3424.0000000,0.4453720
326,14.3034613,3.1350000,18.4949000,15.3800000,551.0000000,5056.6000000,0.8300000
327,6.1349783,5.6610000,13.1383000,861.5540000,1509.0000000,5828.7000000,2.0500000
328,3.3159772,1.4940000,4.5947000,120.5950000,923.0000000,4972.7000000,0.8100000
329,4.6313014,1.4350000,9.3484800,225.0130000,1078.0000000,5736.0000000,1.0700000
330,19.3203478,4.2150000,9.3896400,13.5440000,534.0000000,4968.1000000,0.8000000
331,11.3246821,5.9704136,4.2917226,59.1706102,707.3693882,5518.0000000,0.8247340
332,6.2611690,2.0369188,1.3468319,6.9816945,414.5815396,3145.0000000,0.2112570
333,,4.6000000,3.2287724,45.1713284,661.2039892,5544.0000000,0.8576480
334,14.8559691,3.7110000,2.7263800,64.0545000,788.0000000,5544.0000000,0.8600000
335,14.4751062,1.6182484,8.6976173,6.5402175,407.8662750,3841.0000000,0.5503500
336,9.6141636,3.4271882,3.2264735,74.7359105,749.8978043,5477.0000000,0.8406080
337,4.9404714,1.9540000,2.3216000,320.0120000,1178.0000000,6086.0000000,1.1300000
338,9.6926392,3.0182304,3.2890740,36.4257934,626.5734732,4665.0000000,0.7460030
339,6.3908880,3.7660000,2.4720100,376.5320000,1227.0000000,6191.0000000,1.3200000
340,0.9689927,2.5496309,17.1331258,6992.0328230,2332.2259008,6430.0000000,1.4139800
341,10.3385050,4.2420000,11.8729000,110.5120000,903.0000000,5336.9600000,0.8400000
342,1.2832510,2.0122610,2.5581120,172.0252913,923.6720985,3855.0000000,0.5603910
343,1.2284388,1.9190118,1.8662630,118.2802346,841.1003116,3526.0000000,0.5302300
344,0.6166953,0.7120000,10.4852000,12724.9000000,2958.0000000,6588.0000000,1.5700000
345,9.6001126,4.9882857,2.4070295,193.1543783,950.8147029,5891.0000000,1.2103699
346,2.6998294,2.2080000,4.9455100,1198.4100000,1639.0000000,6180.0000000,0.9200000
347,0.5813220,1.3261177,2.2014886,194.5178158,952.4881815,3446.0000000,0.3862100
348,0.9809720,0.5405036,5.9162923,719.5629045,1320.9517090,4486.0000000,0.7644010
349,5.3987355,3.1270000,2.2534500,335.2490000,1192.0000000,5875.2300000,1.2600000
350,7.1619900,7.6680000,5.0545200,1230.4200000,1649.0000000,6229.0000000,1.8100000
351,1.4412175,1.6660000,17.0442000,1160.5500000,1626.0000000,5672.9000000,1.4600000
352,1.6849938,0.9160000,3.7671600,342.9180000,1198.0000000,5923.0000000,1.1100000
353,3.9152737,2.5620000,9.4343500,311.4980000,1170.0000000,5714.0000000,1.5800000
354,3.1968838,3.7533697,14.9685779,1843.1329908,1671.1249287,6470.0000000,1.5971500
355,3.9443668,4.8652146,14.5727196,1078.5986988,1461.6208264,5494.0000000,1.7547500
356,3.9303400,3.6670000,14.8838000,815.9100000,,6292.0000000,1.3700000
357,4.5371361,4.0421550,9.8153513,732.0077048,1326.6264827,5731.0000000,1.4866800
358,5.9294050,3.7190000,,,,,
359,14.3392144,4.6064739,2.2963233,118.7538488,841.9410276,6295.7000000,1.1374201
360,2.8716983,4.6680000,18.1267000,4494.2500000,2281.0000000,6840.0000000,1.9100000
361,6.0964074,2.3632965,2.5856853,69.8633506,737.3642914,4820.4000000,0.7316990
362,,8.0555709,4.2582550,0.2347069,177.5215972,4820.4000000,0.7316990
363,5.6666168,3.6040000,14.8589000,442.5360000,1277.0000000,6530.0000000,1.4700000
364,1.5602900,2.7510000,18.4825000,38412.5000000,3900.0000000,6897.0000000,2.2900000
365,8.8735214,4.0590000,6.0401000,1064.9800000,1591.0000000,5992.0000000,1.1800000
366,7.8513774,6.6990000,,,,,
367,7.6869063,4.6520000,23.7824000,655.0220000,1409.0000000,5147.3000000,3.0700000
368,2.5346120,1.9780000,,336.9340000,1193.0000000,5009.6000000,
369,1.3797091,2.3520000,22.2329000,28702.5000000,3626.0000000,5924.0000000,2.6700000
370,1.4986100,2.8710000,,90202.8000000,4828.0000000,8590.0000000,
371,6.2407826,1.5130000,16.0959000,41.7384000,708.0000000,4174.0000000,0.9000000
372,2.6796000,2.7710000,11.8862000,823.4340000,1492.0000000,5938.0000000,1.3200000
373,6.1406417,2.3525428,26.5174686,2040.1072476,1714.0875450,8298.0000000,1.8749300
374,11.0765063,4.6920000,12.8076000,189.3480000,1033.0000000,6460.0000000,1.8600000
375,0.6193401,1.5140000,8.8413600,55990.1000000,,7812.5000000,1.7900000
376,2.6400663,3.3680000,18.2671000,7719.6400000,2611.0000000,5155.0000000,2.7200000
377,2.5778717,3.4720000,18.6870000,62241.5000000,4400.0000000,8321.0000000,3.1600000
378,3.8050900,3.3470000,8.5719300,1214.1100000,1644.0000000,6555.5000000,2.3500000
379,2.9904100,3.9520000,24.2511000,54264.3000000,4252.0000000,8542.0000000,3.5600000
380,4.9865029,2.4410000,,,,,
381,0.8909670,1.7840000,2.8967800,3225.3200000,2099.0000000,5159.2000000,0.8700000
382,2.1096805,2.1344043,3.6396725,644.2138136,1284.9234580,5673.0000000,0.9408060
383,3.9729429,3.6530000,,,,,
384,1.1988800,1.5580000,20.5525000,3694.9600000,2172.0000000,7315.0000000,5.4600000
385,3.3764400,1.4370000,,1059.2600000,1589.0000000,8639.7000000,
386,2.0390500,2.2600000,6.4230700,26394.8000000,3550.0000000,9003.0000000,2.6800000
387,2.9424142,4.0730000,9.7096800,23595.1000000,3452.0000000,6854.0000000,1.7900000
388,1.0793011,2.1960000,3.3111600,7736.0500000,2612.0000000,4349.3000000,0.6700000
389,8.0428575,9.5040000,,6718.5300000,2522.0000000,8286.0000000,
390,3.9392211,2.3790000,27.6744000,11779.7000000,2902.0000000,8715.0000000,4.1200000
391,4.0157492,2.7060000,6.4721900,669.6100000,1417.0000000,6585.0000000,2.0700000
392,2.0197600,3.3940000,7.3626000,5926.6900000,2444.0000000,7274.6000000,1.7200000
393,8.1995368,2.1168277,1.9226211,26.2353114,577.2199136,4028.0000000,0.6505330
394,1.7480540,2.1220000,,,,,
395,2.6564600,2.4750000,12.1711000,948.0660000,1545.0000000,6135.4000000,3.9800000
396,2.6568800,2.6150000,,,,,
397,4.7201912,4.4160000,15.2105000,1112.8500000,1609.0000000,6696.0000000,1.8000000
398,4.0334900,2.6840000,23.4514000,5512.6800000,2400.0000000,11348.0000000,6.3700000
399,3.3295394,2.7700000,14.3988000,2238.0000000,1916.0000000,7965.0000000,2.3500000
400,3.8615978,1.6780000,13.8394000,2320.3200000,1933.0000000,7396.0000000,2.4500000
401,3.3448312,3.3220000,21.2012000,4468.2100000,2277.0000000,9364.0000000,1.7600000
402,95.1740000,11.6316864,7.8498891,0.9938316,254.6525048,5723.2000000,1.5181100
403,8.8803281,2.7100000,3.2059400,60.7382000,777.0000000,5555.7000000,0.9200000
404,28.5804740,4.5139977,3.1455035,20.8500726,545.0001759,5555.7000000,0.9204350
405,38.3511223,5.9120193,3.2843583,14.0868450,494.1094771,5555.7000000,0.9204350
406,1.4015183,1.1583061,1.4616853,149.3747543,891.6389885,3794.0000000,0.5970070
407,8.5874668,5.1458902,5.3744721,152.0429498,895.5943008,5929.0000000,0.9875830
408,6.4474918,2.6430000,48.9878000,720.6010000,1443.0000000,6477.6000000,1.6900000
409,1.4136455,1.4480000,,5133.2600000,2358.0000000,5869.0000000,
410,3.4040139,4.8370000,5.3427900,81123.4000000,4701.0000000,9622.0000000,1.6500000
411,13.7432169,2.7300000,25.7481000,176.6710000,1015.0000000,5941.5000000,1.4000000
412,8.4713400,6.9890000,16.9325000,3465.3500000,2137.0000000,5146.0000000,4.8800000
413,5.5025577,3.1711008,2.7049797,102.6644008,811.8479880,4965.0000000,0.7841090
414,1.7622537,0.8779711,2.5235818,468.5415425,1186.6066429,4965.0000000,0.7841090
415,0.8474218,0.8758764,1.7536544,1876.1315489,1678.5549814,5300.0000000,0.8463870
416,4.8420438,2.4105648,1.6177405,183.6641995,938.9141348,5300.0000000,0.8463870
417,2.1405600,2.0290000,1.8382800,316.1560000,1174.0000000,4567.0000000,0.8400000
418,12.7167200,2.5290000,2.7546000,34.1387000,673.0000000,5711.1000000,1.2700000
419,4.1269046,4.4050000,17.0952000,1436.4900000,1715.0000000,6888.0000000,1.5900000
420,5.5402372,7.7130000,17.4013000,2282.4100000,1925.0000000,6415.0000000,3.3900000
421,5.9294089,2.9280000,,,,,
422,5.2958813,2.8820000,13.3622000,414.9750000,,5958.7000000,1.9300000
423,4.4350025,2.2520000,9.9139300,6855.7800000,2535.0000000,9706.0000000,1.8700000
424,1.4287976,2.9300000,9.0048400,165726.0000000,5621.0000000,9224.0000000,1.6500000
425,2.1702725,2.1417853,15.2590586,11706.9549101,2652.9602078,9218.0000000,1.8527499
426,24.2544697,17.4860000,,1556.3300000,1749.0000000,8381.3000000,
427,0.3375900,1.3510000,2.9609700,9164.9800000,2725.0000000,7387.0000000,1.3700000
428,1.6734600,2.5400000,5.1018200,19786.3000000,3304.0000000,10445.0000000,2.4500000
429,2.5152549,2.3860000,13.4294000,4740.9400000,2311.0000000,5915.0000000,2.1100000
430,0.4628844,0.5588219,1.3543237,64.7181040,723.3961549,3043.0000000,0.1886240
431,0.7090200,2.4900000,5.1886500,65312.0000000,4453.0000000,8999.0000000,2.3600000
432,2.2374620,2.9910000,10.2256000,3143.2300000,2085.0000000,7050.0000000,1.6600000
433,1.9173816,1.4660000,17.5081000,1941.3600000,1849.0000000,8129.0000000,7.3900000
434,9.6926509,2.8190000,13.5133000,198.1270000,1045.0000000,6012.0000000,3.5100000
435,1.7753644,2.0340000,9.4940500,7558.3200000,2597.0000000,9598.0000000,3.2300000
436,1.8286961,3.3700000,21.4433000,18194.7000000,3235.0000000,6046.3000000,1.2300000
437,14.8626982,3.3250502,26.5090911,202.6095767,962.2429589,5705.0000000,1.7336400
438,2.0881134,2.3070000,5.4173800,8383.1200000,2665.0000000,6255.8000000,1.7000000
439,1.2556200,2.3040000,2.9506400,2790.4000000,2024.0000000,5717.0000000,1.7200000
440,7.6047417,5.2300000,6.1441800,2393.2900000,1948.0000000,9139.0000000,1.8000000
441,4.8173797,1.3230000,1.7113700,33.9190000,672.0000000,4651.0000000,0.6900000
442,5.2651271,2.4630000,11.2446000,2619.1400000,1993.0000000,8728.0000000,1.7000000
443,5.0095595,3.3530000,36.2553000,2088.5900000,1883.0000000,6527.0000000,1.7500000
444,6.1600888,1.6700000,8.2226200,143.4570000,964.0000000,5772.0000000,1.5500000
445,3.8529998,3.2250000,15.4014000,1099.4400000,1604.0000000,6893.4000000,1.5700000
446,1.0688400,2.5120000,10.3628000,32361.2000000,3736.0000000,9222.0000000,4.9400000
447,5.4561177,3.1000000,5.7874100,796.9600000,1480.0000000,7465.0000000,1.5100000
448,1.7380504,1.4960000,4.4226300,787.9690000,1476.0000000,6026.0000000,1.4500000
449,1.9914300,4.1360000,,108701.0000000,5058.0000000,9458.2000000,
450,5.7785318,2.3480000,42.6903000,2264.5100000,1921.0000000,8224.0000000,2.9200000
451,1132.0244686,4.1190000,30.6957000,449.9470000,1283.0000000,5984.0000000,2.0700000
452,6.1982658,1.9120000,7.8458500,234.3430000,,5722.0000000,1.1100000
453,1.4107200,2.6230000,8.4993000,2001.0900000,1863.0000000,5197.0000000,3.8400000
454,6.5601782,4.0580000,28.2675000,20126.7000000,3318.0000000,9976.0000000,2.6200000
455,0.4448200,1.0580000,10.8884000,14152.2000000,3038.0000000,7184.0000000,1.8800000
456,1.5327030,2.6980000,10.8699000,26916.4000000,3568.0000000,6023.1000000,1.3900000
457,0.7131492,2.4280000,4.8971200,18159.7000000,3234.0000000,5128.9000000,1.9300000
458,4.5231800,5.0990000,,,,,
459,25.8386422,5.2090000,4.3123500,32.9135000,667.0000000,5769.0000000,1.0300000
460,0.7838100,1.4430000,3.8959500,9401.3600000,2743.0000000,7842.0000000,1.7200000
461,4.4652986,2.5020000,14.5331000,259.6870000,1118.0000000,6051.2000000,1.1800000
462,3.0626240,1.7670000,,204.2690000,1053.0000000,5086.8000000,
463,11.0708575,2.1937617,2.3337648,22.4219066,554.9934842,4356.0000000,0.7007270
464,2.6380089,3.5500000,12.8098000,26423.9000000,3551.0000000,7495.0000000,2.5000000
465,2.7260173,2.7030000,4.9803600,4788.2900000,2317.0000000,5256.0000000,0.7900000
466,2.8687600,2.4220000,8.4835100,2571.6900000,1983.0000000,8342.0000000,2.6500000
467,0.5590256,0.6880000,4.2285100,2015.6800000,1866.0000000,,1.3500000
468,2.9581480,3.7690000,4.4738700,4739.2600000,2311.0000000,6294.0000000,1.5800000
469,0.9873600,1.4640000,3.4178400,2591.3200000,1987.0000000,6301.3000000,1.6900000
470,3.9930700,4.7830000,6.3512600,1282.5200000,1667.0000000,4731.1000000,0.9300000
471,8.6795072,3.6280000,24.1320000,578.9580000,1366.0000000,6057.0000000,1.1400000
472,6.5560604,2.7030000,13.1465000,1056.9700000,1588.0000000,8918.0000000,4.5800000
473,1.3812787,2.4000000,5.9148800,24595.6000000,3488.0000000,6483.0000000,1.3800000
474,2.2813432,1.1601933,12.7387194,5760.9720984,2221.9981475,6174.0000000,2.3551100
475,5.4892300,3.2900000,11.8401000,2592.6200000,1987.0000000,6004.0000000,1.6200000
476,7.3845072,4.5310000,23.6091000,514.3970000,,6149.2000000,1.4300000
477,0.4388900,0.9470000,6.6945600,14357.3000000,3049.0000000,7111.0000000,2.3200000
478,2.3359622,6.0165684,18.3852989,7363.4830838,2362.6020308,7577.0000000,2.0780001
479,6.8674054,3.4880000,2.4024000,297.9440000,1157.0000000,6051.5000000,1.0300000
480,14.4318870,3.2650000,3.7331100,52.4908000,749.0000000,6051.5000000,1.0300000
481,12.6400100,6.8930000,,703.8340000,1434.0000000,5195.1000000,
482,10.5739824,4.0400000,9.4389800,171.1460000,1007.0000000,6519.0000000,1.2700000
483,9.9783319,4.2281711,2.0515332,300.9646623,1062.3035336,6073.5000000,1.4713100
484,4.4247042,1.3180000,8.3621000,465.1790000,1293.0000000,6594.0000000,1.4900000
485,2.2222094,2.4610000,1.3952700,2005.3500000,1864.0000000,6594.0000000,1.4900000
486,4.7182888,4.0460000,15.2763000,876.8860000,1516.0000000,6112.0000000,2.7400000
487,1.0082361,1.4100000,1.7202000,1882.9400000,1835.0000000,5795.2900000,1.1300000
488,1.2168732,0.8600000,3.4310600,153.7190000,980.0000000,4634.6000000,0.7800000
489,1.4520486,1.3390000,1.4040000,266.8500000,1125.0000000,4184.0000000,0.6900000
490,4.7319770,0.3610000,6.9738400,3.0184100,367.0000000,4223.4500000,0.6600000
491,6.1182129,0.6671441,6.1579891,149.0299553,891.1240042,5427.0000000,0.8901090
492,3.0197807,3.5896763,17.9176077,2558.7198805,1813.9505159,7128.0000000,1.5881500
493,14.4204896,5.1737619,4.7909139,186.8796664,942.9968937,6383.0000000,1.4104800
494,1.0697621,1.3560000,1.6003700,1061.9200000,1590.0000000,4946.0000000,0.8000000
495,3.0726434,2.2602485,19.9197757,2446.8848714,1793.7963398,7164.0000000,1.5583100
496,0.6763235,4.9164590,1.7000350,42572.1587375,3663.5419408,8475.0000000,2.9486499
497,2.8997405,1.8490000,10.0433000,176.5870000,1015.0000000,5224.0000000,0.8200000
498,0.8533534,1.2018737,12.6007180,262.1025386,1026.2131050,3658.0000000,0.6080760
499,6.9561134,3.3628003,12.0908230,136.9557694,872.4987884,5387.0000000,0.9400370
500,2.8879675,3.6626399,,634.2192374,1279.9105013,5780.0000000,
501,13.0017890,4.4847322,3.8480500,90.5150930,786.6834253,5914.0000000,1.0082600
502,2.7556532,3.3967282,6.4145519,207.2386368,967.6926252,4993.0000000,0.6969450
503,4.8962484,2.3624180,3.5246468,95.0808510,796.4215716,4528.9900000,0.7999650
504,1.0318213,1.5990000,28.2906000,8422.1800000,2668.0000000,5810.6000000,1.4900000
505,0.7899900,1.1530000,1.9900000,5497.3800000,2398.0000000,5558.0000000,1.1000000
506,12.8075800,3.5960000,11.4222000,28.4034000,643.0000000,5094.4000000,0.6300000
507,11.3562600,6.0470000,12.9372000,1493.6500000,1731.0000000,6314.0000000,2.1400000
508,0.6412558,1.1161082,4.8412020,10373.5192117,2573.9569471,5854.6500000,1.4729200
509,2.3109689,3.4303821,17.3042800,4324.0354536,2068.1977490,6371.0000000,1.9541100
510,7.4341456,2.4240000,1.9773700,48.0098000,733.0000000,5064.0000000,0.7800000
511,2.6502320,2.0300000,15.9327000,1454.5300000,1720.0000000,7400.0000000,1.9400000
512,6.1095756,2.4410000,2.1996300,117.1020000,916.0000000,5587.0000000,0.9100000
513,12.4379715,1.7137815,24.6478297,3.4868062,348.5191947,3275.0000000,0.4769970
514,29.8718530,4.6960535,2.4078494,12.0302137,474.9939578,5393.8600000,0.7355110
515,0.6858178,1.3936363,0.9996714,2010.0397143,1707.7366899,5142.0000000,0.8235400
516,0.8675883,1.3814953,1.4302423,1118.0589981,1474.8095115,5011.2200000,0.7452400
517,18.8408910,5.7650000,2.0034200,94.5008000,868.0000000,6093.0000000,1.2200000
518,5.1396666,0.8991981,2.2590570,143.9144538,883.3765229,5374.0000000,0.8159240
519,9.4280902,1.3770000,2.4919500,25.1545000,623.0000000,5374.0000000,0.8200000
520,27.6438617,5.3210000,3.6802700,68.4355000,801.0000000,5873.0000000,1.6200000
521,6.2678320,2.7890000,1.9977900,203.4340000,1052.0000000,5950.0000000,1.1500000
522,15.5174519,5.3220000,2.4359200,207.0480000,1056.0000000,5780.0000000,1.3400000
523,4.6274206,4.6582573,1.4333200,557.8163511,1239.4886654,5780.0000000,1.3400000
524,22.0929740,5.8130000,2.3352500,64.9320000,790.0000000,5885.0000000,1.2400000
525,0.4090681,0.6165726,1.1833779,207.0242436,967.4422529,3328.0000000,0.3087990
526,23.5407467,4.0250000,2.1144100,16.8576000,564.0000000,5236.0000000,0.7500000
527,0.4702719,1.3258819,1.4344026,5028.6262848,2147.7419002,5466.0000000,0.9249900
528,9.8130697,3.9100000,2.6735200,175.2610000,1013.0000000,6240.0000000,1.0600000
529,4.7842093,2.9470000,2.1440100,428.7720000,1267.0000000,6240.0000000,1.0600000
530,6.3170657,2.4466954,2.4720516,108.3220651,822.8089031,5180.0000000,0.8303100
531,4.5057387,1.8856750,1.7133121,169.9741138,920.9063040,5180.0000000,0.8303100
532,1.2273079,4.8114753,3.6075647,10396.9641276,2575.4100491,6906.0000000,4.1204100
533,8.0970819,3.1278520,2.6354043,5.3632275,388.1291894,3391.0000000,0.3815860
534,,3.4177250,3.4924290,1.3124685,272.9870031,5780.0000000,0.6043850
535,2.3691849,1.6840374,1.6142010,427.9831307,1160.0492093,5780.0000000,0.6043850
536,5.1300200,4.7800000,8.8642800,842.8660000,1501.0000000,5430.7000000,1.5800000
537,2.0439268,1.0089370,1.0924808,44.9492524,660.3898166,3407.0000000,0.4736030
538,16.5379864,2.7960000,2.5194800,53.0216000,751.0000000,5781.0000000,1.0300000
539,11.0619937,1.7587777,1.6184944,2.0225025,304.1529390,3248.0000000,0.2753640
540,6.5886877,1.6780000,2.1274600,28.9612000,646.0000000,4920.0000000,0.7100000
541,4.3135263,1.8740000,1.1740500,142.8330000,963.0000000,4920.0000000,0.7100000
542,2.6794168,2.9888010,13.6925582,1027.9022729,1444.1347090,6075.0000000,1.1439400
543,3.6231364,2.3850000,18.4921000,483.7420000,1306.0000000,6458.8000000,1.3500000
544,18.7122530,6.4750000,10.3984000,171.7650000,1008.0000000,6125.0000000,1.2700000
545,6.3768174,2.7520000,,774.7750000,1469.0000000,6393.0000000,
546,2.7759678,3.0740000,15.4018000,1597.5900000,1761.0000000,6140.0000000,1.2400000
547,9.1559340,3.1412022,2.4949092,66.1504006,727.3657867,5219.0000000,0.8220400
548,6.3055600,2.9460000,,,,,
549,6.8424983,3.3079378,16.4578474,215.5002138,977.1959895,5766.0000000,1.1282001
550,3.5686777,2.5811179,20.2503751,876.9639130,1387.9223847,6046.0000000,1.2852900
551,2.1779407,2.0980000,1.2822800,759.1830000,1462.0000000,5801.8900000,1.2600000
552,2.8791023,2.7497683,12.0920506,693.2320081,1308.6978872,5583.0000000,1.1145999
553,11.3125266,2.5943007,2.6864470,56.1140618,698.0518398,5290.0000000,0.8548410
554,1.4200248,1.4310000,12.5242000,382.3280000,1231.0000000,4910.0000000,0.7700000
555,1.8718991,1.4750000,2.4073300,167.0990000,1001.0000000,4201.0000000,0.7500000
556,5.9711357,1.5478671,1.8721145,18.0882455,525.9795517,3834.0000000,0.4907370
557,15.5324385,1.7640717,2.0135760,2.1399188,308.4743596,3382.0000000,0.3693060
558,1.8805310,1.1911684,1.4548629,35.7280633,623.5511988,3382.0000000,0.3693060
559,3.0929386,0.8776502,1.2815317,192.9304989,950.5390679,4884.2900000,0.7505980
560,6.7650398,1.4210000,1.3921500,64.6487000,789.0000000,4884.2900000,0.7500000
561,3.4231002,2.4377583,35.4084057,3086.1129325,1900.9587948,5620.9000000,2.6126101
562,2.5272822,1.2658610,2.2007181,45.3608214,661.8963360,3624.0000000,0.4901200
563,20.7724316,5.5080000,3.9157600,209.7220000,1060.0000000,5625.5600000,0.9700000
564,52.5637056,6.5000000,3.2837200,14.3711000,542.0000000,5625.5600000,0.9700000
565,6.3634106,2.6923020,4.4784698,110.0200699,826.0146095,5103.0000000,0.8594830
566,5.2544884,2.8980000,2.1916000,284.9410000,1144.0000000,5958.0000000,0.9900000
567,5.2226210,4.6936290,3.7216015,2.7908584,329.6508495,3453.0000000,0.2759460
568,8.4953513,0.9060555,5.2961699,2555.3062468,1813.3452070,10012.0000000,1.8801600
569,1.2174936,2.5700000,12.9438000,5165.9200000,2361.0000000,6596.0400000,1.4600000
570,2.7324809,2.2139341,18.2785375,2531.1335542,1809.0414376,6695.0000000,1.6127100
571,10.1802014,4.6130000,12.3422000,261.0130000,1119.0000000,5623.0000000,1.0400000
