period,tranDur,tranDep,radE,earthFlux,eqTemp,effTemp,radS,confidence_positive
61.0373591,8.378,438.0,3.38,610.0,32.74,6309.0,1.614,0.99992764
1.9803146,1.66,306.0,1.16969,1160.0,301.491,4907.0,0.72,1.0
8.330174,3.776804,8477.605288,13.52336,1049.189907,286.3765268,5858.0,1.3273,0.9999956
8.9197222,2.763,4742.0,12.1831,912.0,114.929,6348.0,1.78,0.9999999
338.20075,15.23,678.0,2.08,223.0,0.59,5381.0,0.811,0.016147804
453.64875,18.34,523.0,2.18,239.0,0.77,6060.0,0.925,1.7477589e-05
312.61007,14.85,439.0,2.01,258.0,1.05,5818.0,0.925,0.012795258
7.035518449,3.5286,2140.0,24.91,782.0,88.6,5288.0,0.71,0.99964917
0.980505042,1.4068,427.0,26.35,1904.0,3100.61,5794.0,1.059,0.9999856
2.44199803,2.759,252.0,1.44,1282.0,638.05,5970.0,0.796,0.9999975
3.3795099,2.7055281,18575.23435,10.862172,998.6004687,235.0109316,5203.0,0.799465,0.9999871
25.3736543,2.619,373.0,1.88,653.0,42.92,6195.0,0.966,0.9999981
2.37532,2.957,1940.0,13.5855,3490.0,24634.5,7895.7,2.11,0.88239676
1.2749246,2.783,18699.0,22.0328,2473.0,6216.41,6459.0,1.52,0.99935836
3.313358,3.014,6230.0,14.6999,1489.0,817.242,6209.0,1.87,1.0
20.5477769,4.634,254.0,1.67,690.0,53.65,5922.0,1.057,0.9999958
0.98999,2.05,420.0,3.95137,2612.0,7729.29,6208.0,1.84,1.0
2.8736467,1.682,216.0,6.47,2866.0,15977.28,8173.0,3.169,1.0
5.6748327,1.783,8390.203822,11.6571011,936.9112513,182.1020435,4871.0,1.09429,1.0
46.1578388,6.4735866,2065.750155,11.8806083,762.1755075,79.7518849,5801.93,2.2625599,1.0
36.97709537,5.2063,217000.0,59.66,546.0,21.08,5780.0,1.0,2.1770293e-16
11.80570754,2.0494,2050.0,18.48,1153.0,417.85,6065.0,1.891,1.0
6.855624762,3.02199,70900.0,33.93,987.0,224.32,6109.0,0.931,0.0031025142
82.13761,6.11904,211000.0,197.85,640.0,39.55,6395.0,2.012,1.937608e-28
1.7131374,2.608,3850.0,6.86542,1844.0,1919.49,5843.0,1.08,0.9999993
2.2979915,0.984865,1354.964092,2.3271065,733.8783781,68.5515646,3650.0,0.590525,1.0
2.5355023,7.189,355.0,2.7,1477.0,1127.68,6268.0,1.1,0.99943286
352.710091,2.901,1660.0,3.75,261.0,1.09,6112.0,0.908,0.9999745
8.7655468,4.0264463,572.6986983,3.3302665,992.0587214,228.9130329,5707.0,1.29921,0.9999999
2.9663437,4.44,206.0,2.02837,1927.0,2291.32,5807.0,1.59,1.0
0.958871144,2.74361,232000.0,45.91,1743.0,2174.51,5530.0,0.892,2.459655e-14
8.41100305,2.4553,756.0,1.8,472.0,11.71,3757.0,0.539,1.0
37.4685042,7.685,429.0,2.56325,1037.0,192.521,6114.0,1.27,0.99986947
9.91102,2.981681,6044.13412,7.705774,719.8030598,63.4418379,4692.0,0.941705,1.0
2.5903958,2.088,331.0,2.55,1484.0,1147.44,5678.0,1.303,1.0
0.575884418,2.0734,272.0,31.17,2397.0,7790.32,6290.0,1.044,0.9914301
357.437578,15.903,272.0,3.13,422.0,7.53,7610.0,1.862,0.0027365047
1.4956727,1.965,3708.0,6.10516,1411.0,658.968,4812.0,1.06,1.0
13.25413407,4.34991,45000.0,58.51,990.0,227.51,6175.0,1.436,0.0040512797
0.96283264,2.947,96.3,0.74,1686.0,1908.55,5955.0,0.733,0.99999404
5.7484439,1.76,1041.0,2.35215,820.0,75.272,4534.0,0.69,1.0
28.2682167,1.355,197.0,1.22,526.0,18.12,5496.0,0.838,1.0
6.2185453,3.122,7840.0,19.4459,1480.0,798.226,7968.0,2.14,0.999943
370.38642,23.94,186.0,2.12,328.0,2.74,6179.0,1.555,1.2511192e-06
4.86638504,2.296,144.0,1.32,1121.0,372.7,5688.0,1.111,1.0
101.2633628,17.8951,72800.0,44.0,435.0,8.47,6309.0,1.062,7.5305424e-14
3.62944008,5.94104,130000.0,40.08,1351.0,787.91,6284.0,1.093,2.2050028e-09
31.5786847,2.1295055,2119.325668,4.8743389,581.4317504,27.0094647,5696.0,1.05178,0.9999999
18.36974658,2.939,1140.0,3.58,582.0,27.14,5244.0,0.81,0.99999964
3.3326812,3.125,17008.0,14.4797,1331.0,521.877,5645.0,1.11,0.99998164
15.35876777,4.1223,14600.0,10.89,662.0,45.46,5422.0,0.887,0.9999176
7.27299,4.323,13820.0,13.3662,1018.0,178.298,5400.0,1.13,0.9999851
2.7309449,1.1118337,456.1893836,1.0182347,634.8269047,38.383299,3704.0,0.473702,1.0
0.998217563,3.90851,87600.0,88.64,2795.0,14421.97,6980.0,1.755,1.1493455e-11
13.823303,1.365217,2556.532346,2.806009,372.4355382,4.5470053,3669.0,0.477,1.0
4.3653308,3.456,8090.0,14.0676,1590.0,1061.67,7109.0,1.57,0.99991417
0.705816203,5.55,149.0,15.33,2109.0,4650.24,6106.0,0.966,0.9939638
0.933489066,1.41864,14300.0,48.01,1979.0,3648.49,5758.0,1.084,0.9803114
2.5792489,0.528,7090.0,19.2523,764.0,56.7896,5452.0,1.09,0.99999976
29.9315174,2.53,353.0,1.58,517.0,16.9,5551.0,0.809,0.99999964
1.332568744,3.755,24.1,0.58,1941.0,3346.25,6620.0,1.081,0.99997234
370.31761,12.588,1890.0,2.98,182.0,0.26,4665.0,0.701,0.79464906
29.3493852,4.313,659.0,2.02,451.0,9.81,4987.0,0.722,0.9999989
14.7639145,3.14,163.0,0.93,632.0,37.74,5541.0,0.733,0.9999987
8.3106603,1.6506686,9717.19342,8.109016,790.0226507,92.061739,5675.0,0.802301,0.99999666
17.8693759,6.886,63.0,0.81,759.0,78.58,6328.0,1.013,0.9992988
10.0550764,3.3888241,13107.71414,20.5931944,986.030109,223.3992486,5960.0,1.31971,0.9999511
7.03902016,3.8633,530.0,2.45,1051.0,288.92,6321.0,1.058,0.9999919
2.148219541,2.94091,458000.0,49.6,1009.0,244.99,4694.0,0.672,4.0233892e-29
116.301793,2.253,649.0,2.18,336.0,3.01,5593.0,0.842,0.9999995
0.49642,0.572,1000.0,5.57222,2018.0,2758.3,7000.0,1.41,0.99999976
271.790292,2.944,318.0,2.38,354.0,3.72,6484.0,1.32,0.99999845
8.6243051,5.584,9216.0,16.2074,2076.0,3083.68,7944.0,1.47,0.60032487
4.5117221,1.785,313.0,1.40246,850.0,86.7681,5245.0,0.79,1.0
1.2174936,2.57,6969.0,12.9438,2361.0,5165.92,6596.04,1.46,0.99998283
81.3716681,4.8546107,924.1311645,1.643195,228.515378,0.6444404,3861.0,0.536259,0.9999999
11.3091849,1.713,11960.0,15.4356,631.0,26.4473,5817.0,1.25,0.9999987
5.30329,3.707,1200.0,11.7443,1299.0,473.142,6054.7,3.48,1.0
21.37831102,21.7174,80600.0,97.23,1062.0,300.32,4905.0,3.484,3.6412065e-10
10.66839,2.717,460.0,2.81276,872.0,96.346,6718.0,1.37,0.9999993
19.545185,1.597,40.2,0.76,790.0,92.09,6273.0,1.16,0.9999999
3.3808424,3.135,4420.0,15.6348,1617.0,1136.54,6445.0,1.96,0.9999999
0.503999678,0.5421,976.0,2.97,1605.0,1566.41,4898.0,0.568,1.0
4.0333818,4.414595,13745.29808,13.1197,1477.452465,1126.095102,6347.3,1.73,0.9999938
18.5010898,3.179,421.0,1.62,555.0,22.4,5242.0,0.734,0.9999995
145.750554,13.999,386.0,15.34,748.0,74.07,5096.0,8.038,1.0
12.1422411,3.453,4584.0,11.7961,903.0,110.449,6716.0,1.83,0.9999994
190.3200468,15.284,1140.0,7.78,426.0,7.8,5626.0,2.057,0.99188846
12.6693786,4.818,321.0,2.30678,1356.0,562.492,5853.8,1.31,0.99999964
6.5811814,2.982,267.0,1.80641,1104.0,247.2,6269.0,1.17,0.9999995
22.71443351,6.0875,575.0,4.01,766.0,81.57,5788.0,1.495,0.9999993
12.9414603,3.75,13164.0,10.6791,771.0,58.6863,5832.0,1.01,0.9999292
79.3739596,5.392,1227.0,2.17454,368.0,3.05331,5168.33,0.77,0.99998915
11.4756978,0.808,8341.0,14.1098,512.0,11.4585,7262.0,2.13,1.0
1.257813,0.979333,7385.310682,12.5706919,1603.979672,1564.287019,5340.0,1.02904,0.9999999
47.5571352,1.708,339.0,1.85,507.0,15.58,5861.0,0.958,0.9999999
47.1484324,3.1347,1110.0,2.58,391.0,5.5,4975.0,0.734,0.99999976
3.6337247,1.763,15330.0,11.4562,927.0,122.862,5325.0,0.88,0.999998
12.1914558,3.3188127,2625.057074,4.6131319,659.6756823,44.7551381,5418.0,0.840971,0.9999987
1.827660875,3.986,46700.0,42.1,1664.0,1811.72,6352.0,1.072,0.004296433
31.9733117,13.2105,75100.0,272.44,1289.0,652.01,7854.0,3.462,1.1198711e-28
1.7904917,1.223,47315.0,11.4109,660.0,31.6712,3425.0,0.46,0.9999987
152.1060435,7.4517,3690.0,11.58,458.0,10.36,6200.0,1.64,0.9998286
4.36125889,2.174,189.0,1.2,1000.0,236.01,5520.0,0.873,0.9999999
3.5254325,3.31,5790.0,17.2611,1904.0,2183.12,5497.0,1.25,0.9999982
0.750737313,1.712,38.8,0.48,1603.0,1558.69,5151.0,0.761,1.0
12.5014905,3.882,220.0,2.24,952.0,194.3,5821.0,1.492,1.0
14.4479828,6.353,218.0,2.79468,1605.0,1104.29,6669.0,1.95,0.9999994
3.4355113,2.11,2580.0,4.18368,969.0,146.577,4870.0,0.8,1.0
3.2947689,1.7483103,1324.040277,2.5248559,700.5995436,56.9377632,3853.0,0.62326,1.0
275.5603,15.09,89.4,2.33,437.0,8.6,5989.0,2.467,0.999741
3.10926,2.506,5448.84,9.58224,1338.0,532.263,5894.0,1.18,0.9999994
24.4004378,2.987,861.0,2.47,437.0,8.64,4583.0,0.674,1.0
2.6820061,1.8238879,8514.966549,14.1985341,1444.202267,1028.09463,5465.0,1.285,0.9999999
87.455958,18.257,1600.0,70.11,728.0,66.26,7700.0,2.111,1.2868506e-10
0.93375241,6.352,518.0,3.18,1594.0,1528.26,5402.0,0.815,0.9999442
1.386249249,2.99104,47200.0,78.6,2137.0,4939.8,6226.0,1.594,0.00012501428
5.8497196,3.458,507.0,2.71286,1226.0,375.868,6009.6,1.35,0.9999999
0.954873008,1.0613,33.0,0.81,2325.0,6913.47,6092.0,1.363,1.0
1.1923,3.119,3730.0,30.666,3958.0,40771.2,6534.0,2.04,0.0069392817
6.0404622,1.98,241.0,1.3,841.0,118.56,5297.0,0.825,1.0
3.468073,2.361,244.0,1.29,1098.0,343.57,5576.0,0.829,0.99999976
0.752158047,2.42733,37900.0,106.66,2869.0,15978.36,5770.0,2.221,1.6757884e-05
24.1527864,4.451,78.1,0.97,701.0,57.15,6223.0,1.095,0.9999927
1.366946478,3.37701,159000.0,43.45,1403.0,910.99,5353.0,0.757,1.4185393e-09
277.114286,3.926,567.0,17.56,605.0,31.66,5117.0,7.549,1.0
30.1599411,7.874,176.0,4.54,836.0,115.69,5010.0,3.051,1.0
2.1425095,5.163,7961.0,21.3705,3907.0,38711.5,7893.0,2.02,9.929571e-06
5.87063416,2.5736,506.0,1.44,616.0,33.99,4166.0,0.612,1.0
2.0291067,0.7339561,954.52078,1.0407954,552.8113049,22.0713381,3194.0,0.287497,1.0
9.948701373,3.2922,2750.0,29.19,704.0,57.93,5152.0,0.786,0.99976915
0.5241284,1.017,2400.0,16.7968,3137.0,16094.6,5860.0,1.95,0.9999999
8.01078456,2.312,1330.0,1.72,453.0,9.9,3713.0,0.47,1.0
31.20169247,2.15663,34500.0,8.31,286.0,1.59,3748.0,0.449,0.99999785
11.3373614,2.8611319,1194.045162,2.619494,612.9150641,33.3520232,4765.0,0.768675,1.0
36.5157639,3.6577,861.0,2.55,425.0,7.71,4847.0,0.781,0.9999999
4.8893985,2.848,6907.0,12.8723,1081.0,227.422,5639.0,1.62,1.0
35.3331932,5.966,99.7,1.55,670.0,47.52,5788.0,1.474,0.99999964
5.267165,1.743,5142.0,6.02919,734.0,48.3829,4930.0,0.8,1.0
15.5714121,2.294,174.0,0.72,399.0,5.98,3872.0,0.557,1.0
1.012174295,4.6617,323000.0,114.4,2737.0,13215.77,6987.0,1.716,1.34036e-30
5.188671659,5.0534,549.0,5.2,2118.0,4750.81,9523.0,1.941,0.8119782
3.9471513,1.993,16080.0,18.7538,1250.0,406.495,6351.0,1.37,0.9999788
15.5177539,1.2572404,3717.316513,9.4825825,942.3827039,186.3932704,6314.93,1.49694,1.0
66.716453,3.855,626.0,2.2,402.0,6.18,5447.0,0.859,0.99999833
165.75597,8.45,57.3,15049.8,398.0,5.96,5800.0,1.412,0.0
0.594276199,2.0188,221000.0,266.99,1564.0,1414.7,4756.0,0.667,1.3335582e-35
7.84931877,3.747,68.2,0.81,925.0,172.98,5678.0,0.99,0.9999995
3.606940379,1.0418,432.0,2.04,1046.0,283.23,5508.0,0.84,1.0
7.1366507,2.1906434,768.4493836,3.3078706,921.6187961,170.5007507,5559.0,1.01775,1.0
2.6006996,2.9370342,5706.92488,8.8613965,1545.092216,1346.910133,6673.0,1.1433901,0.9999429
9.94221873,2.453,487.0,19.64,754.0,76.56,5213.0,0.917,0.9999981
1.755115,2.3819547,7747.168344,33.1493745,2358.843655,7316.740088,5889.0,2.4012699,0.9999999
5.90127815,2.1979,1530.0,1.94,514.0,16.54,3731.0,0.498,1.0
82.175197,8.664,546.0,2.24,441.0,8.92,6247.0,0.954,0.9757858
249.3621183,8.3559,35800.0,48.69,308.0,2.14,5940.0,1.02,1.2793365e-05
7.5811005,4.457,9830.0,11.5863,1180.0,321.879,6257.6,1.14,0.99975413
2.7240303,1.649,12600.0,10.9383,1038.0,193.03,5366.0,0.93,0.9999993
0.993703494,0.7645,67.4,2.32,3257.0,26588.4,6854.0,2.715,1.0
4.1508803,2.256,12290.0,8.31799,807.0,70.6022,4460.0,0.73,0.9999999
2.2920348,3.1812507,10585.2906,13.2497142,1622.353794,1637.205807,6208.0,1.26526,0.9999764
12.19140405,1.8832,666.0,2.46,763.0,80.01,5516.0,0.967,1.0
0.93198504,2.0472,327.0,17.72,1647.0,1734.47,5470.0,0.777,0.9999924
3.5852284,3.0197224,16909.22854,14.5431829,1233.532835,547.1719916,5852.0,1.06725,0.9999368
1.245353252,2.152,224.0,1.48,1704.0,1996.55,5982.0,0.96,0.99999964
11.9710626,2.7607,422.0,5.84,1044.0,280.97,6312.0,1.464,0.9999999
42.03209608,11.6768,391000.0,79.17,622.0,35.34,6618.0,1.117,2.4890398e-35
0.566813319,3.752,129.0,23.19,2313.0,6742.52,6108.0,1.03,0.9956981
11.70219638,2.6658,640.0,16.15,719.0,63.16,5758.0,0.762,0.9999472
4.6606892,2.863,6370.0,21.5363,1715.0,1436.15,8608.0,2.6,0.9999819
12.9284553,2.49,298.0,0.64,343.0,3.26,3578.0,0.375,1.0
2.7302636,2.645,9410.0,13.7961,1544.0,945.722,6307.0,1.39,0.99999595
392.94247,11.055,120.0,1.6,347.0,3.43,6596.0,1.44,0.8895795
18.45848388,3.3703,535.0,2.5,632.0,37.81,5311.0,0.948,0.9999999
7.2147718,4.0147754,8580.18368,10.1239555,948.9016343,191.6045333,5440.3,1.08637,0.9999964
9.531366,1.673,916.0,2.24794,584.0,19.4095,4504.0,0.72,1.0
8.9534775,2.696,1136.0,2.35888,723.0,45.5604,5029.5,0.76,0.9999999
29.7452499,22.695,779.0,3.6,557.0,22.74,5334.0,1.004,6.082365e-06
25.3690868,4.746,110.0,1.67,755.0,76.9,6126.0,1.406,0.9999994
5.4561177,3.1,1360.0,5.78741,1480.0,796.96,7465.0,1.51,0.99998057
7.0731057,3.819,439.0,2.69175,1099.0,242.723,5656.0,1.41,1.0
3.5104148,2.0,308.8285985,1.328654,723.3731892,64.709886,4020.0,0.639371,1.0
6.0784031,2.117,1810.0,2.07448,554.0,15.739,3630.0,0.47,1.0
7.9177855,3.150639,6150.398431,6.5930786,782.7242061,88.706626,5322.0,0.840476,0.99999833
1.5136003,2.4400695,745.1393405,8.3090193,2781.438526,14144.86688,6017.0,2.93328,1.0
1.714274727,2.06728,28500.0,25.0,827.0,110.02,3874.0,0.535,0.9999784
2.622134451,4.735,128.0,1.64,1548.0,1359.14,5864.0,1.369,0.99999976
405.0756576,5.339,15337.0,9.31573,137.0,0.0601025,4831.0,0.93,0.9999021
3.60011712,2.396,50.2,0.5,938.0,182.81,5051.0,0.721,1.0
3.42064689,1.767,357.0,2.27,1129.0,382.68,5370.0,0.966,1.0
471.37787,16.91,103.0,1.31,267.0,1.2,5831.0,1.305,0.013002254
18.75470238,3.0331,995.0,1.67,382.0,5.03,3976.0,0.54,1.0
3.52985,1.907,560.0,3.20773,1310.0,489.2,6627.0,1.37,0.9999999
1.82708193,1.96401,1160.0,5.95,1877.0,2925.17,5311.0,1.769,1.0
3.0773658,3.579,5140.0,13.6438,1959.0,2446.41,7277.0,1.75,0.9999622
34.08429351,1.3521,3750.0,36.05,506.0,15.46,5252.0,0.922,0.99994767
6.9603975,3.734,6218.0,11.906,1161.0,302.518,5837.0,1.36,0.9999988
10.06083238,4.5718,460.0,2.58,899.0,154.16,5705.0,1.14,0.9999993
6.1458884,2.808,12900.0,18.4029,1206.0,351.407,7231.0,1.6,0.99973863
3.1003012,1.826,11350.0,18.292,1232.0,383.536,6323.0,1.67,0.9999995
0.5402463,13.93,1150.0,6.2,3249.0,26335.17,7296.0,1.498,1.7947926e-07
2.7543175,1.471,1368.0,2.11364,686.0,36.9545,3573.0,0.54,1.0
1.540389045,1.8325,486.0,32.54,4379.0,86889.72,4964.0,15.155,1.0
4.464565251,4.0221,74100.0,43.21,1024.0,259.97,5743.0,0.853,0.00012634668
20.35971899,2.1521,346.0,0.8,276.0,1.38,3419.0,0.344,1.0
6.767341062,4.49213,245000.0,52.84,933.0,178.98,5926.0,0.843,7.68553e-18
2.94242323,1.519,293.0,1.42,1098.0,344.64,5436.0,0.819,1.0
13.2414304,3.989,1430.0,4.4877,865.0,93.077,6062.1,1.2,0.9999982
2.788654,1.8900186,26339.9058,9.665126,684.7208601,51.9487662,3654.0,0.587106,0.9999999
5.34326,1.426,6980.0,10.4171,751.0,52.9343,5776.0,1.26,0.9999999
58.5850357,3.5939,75500.0,149.98,707.0,59.16,6379.0,1.994,1.0437336e-12
6.1214801,3.861,17560.0,17.6327,1445.0,725.656,6356.0,1.24,0.9990551
1.30613,0.634,560.0,1.99844,783.0,62.7136,4072.0,0.68,1.0
4.3701795,3.7808822,15001.36322,15.4523265,1344.668918,772.6493902,6647.1,1.23067,0.9985336
1.824653341,4.25512,177000.0,55.44,1680.0,1880.22,6413.0,0.941,4.716198e-14
197.5111484,11.106,2580.0,9.52,391.0,5.54,5616.0,1.674,0.99888355
11.6207544,5.6290584,486.0090375,3.207554,1003.106462,239.281495,6329.0,1.39619,0.9999932
4.426942241,1.6116,2900.0,5.43,958.0,199.4,5511.0,0.746,0.99999964
27.6666375,6.315,324.0,2.04,622.0,35.27,5616.0,1.111,0.9999912
0.4628844,0.5588219,4489.911922,1.3543237,723.3961549,64.718104,3043.0,0.188624,1.0
157.3226394,21.9232,154000.0,56.66,351.0,3.61,6109.0,0.989,3.7717434e-23
10.19154678,6.165,61.3,1.39,1144.0,404.17,6212.0,1.684,0.99999964
4.167309,4.056,7537.0,12.5792,1625.0,1160.33,6552.0,1.59,0.9999907
0.93373895,4.156,39.6,0.64,1993.0,3723.37,6223.0,1.006,0.9999809
1.814128042,3.0646,2060.0,426.98,3773.0,47891.79,4822.0,12.899,0.1495183
9.0941239,4.389,2570.0,8.09838,1020.0,180.272,5759.8,1.56,0.9999999
23.34036251,2.054,615.0,2.21,601.0,30.94,5530.0,0.892,0.9999999
0.575445783,0.8463,29.3,1.3,3478.0,34528.16,6215.0,2.396,0.9999982
10.5739824,4.04,5460.0,9.43898,1007.0,171.146,6519.0,1.27,0.99995446
220.720142,8.186,863.0,2.0,235.0,0.72,5150.0,0.696,0.998326
12.3832847,5.4046197,1735.023768,2.5884906,453.3637364,9.9840815,3894.0,0.615646,0.9999999
51.8098276,6.343,1030.0,2.6,410.0,6.71,5191.0,0.826,0.9999728
2.345863002,1.6795,317.0,1.23,997.0,233.38,4769.0,0.714,1.0
3.8528933,2.2041562,8132.241544,18.8912058,1424.994439,974.4816829,6306.0,1.35595,0.9999908
3.4845543,0.9158601,13705.5318,4.2083193,447.8143065,9.5041407,3204.0,0.290216,1.0
44.8411168,5.902,1050.0,2.75,390.0,5.45,4955.0,0.721,0.9999869
91.6827832,9.7504857,713.2183569,3.239855,399.0780255,5.9944903,5802.0,1.01814,0.98720646
5.00673576,1.9398,191.0,2.0,1324.0,726.94,6116.0,1.383,1.0
6.2321233,2.85,31.7,0.61,1021.0,256.72,5843.0,1.084,0.9999999
7.6686232,4.794,2000.0,8.82795,1304.0,480.358,6066.0,1.96,1.0
7.4924561,6.072,694.0,5.73125,1607.0,1109.54,5242.0,2.12,1.0
55.8224775,5.457,880.0,2.13,379.0,4.85,5162.0,0.736,0.99998665
3.77188,2.923,450.0,10.0329,2363.0,5181.65,10097.0,4.62,1.0
2.5972551,2.7403458,9907.481427,23.7348191,2181.384263,5351.181787,7054.0,2.1075301,0.9999839
15.5174519,5.322,434.0,2.43592,1056.0,207.048,5780.0,1.34,0.9999995
8.6040858,3.01,87.6,0.94,947.0,189.96,6250.0,0.986,0.99999774
7.7859111,7.788,45.5,0.68,939.0,183.92,6045.0,0.954,0.9989711
22.18332255,5.1364,748.0,2.78,646.0,41.24,5565.0,1.03,0.9999968
6.5587386,2.196,1396.0,2.56709,653.0,30.3163,4337.0,0.66,1.0
31.0572947,3.401,637.0,1.85,480.0,12.57,5395.0,0.734,0.99999845
7.298142,3.024,371.0,1.6,786.0,90.04,5119.0,0.834,0.9999999
165.739861,24.9393,7340.0,57.54,692.0,54.1,5019.0,6.836,1.0
2.8641388,2.417,9597.0,15.5276,1373.0,591.067,6082.0,1.53,0.9999995
7.8728937,3.7599578,14639.41553,15.0953,916.2147815,166.5367856,5070.0,1.26,0.99999905
3.763041531,1.6011,355.0,1.63,948.0,190.67,5103.0,0.787,1.0
182.453195,2.721,184.0,1.26,332.0,2.89,6164.0,0.927,0.9999951
12.4326997,7.81,240.0,1.88,839.0,117.17,5480.0,1.229,0.99998856
9.3335486,6.643,71.2,1.69,1082.0,323.68,5354.0,1.863,1.0
0.679336747,1.2188,241.0,1.4,1883.0,2982.78,5440.0,0.913,1.0
1.389947459,1.193,1210.0,3.39,1665.0,1816.13,5999.0,0.95,0.99999976
3.27344784,1.7292,263.0,0.81,625.0,36.05,3758.0,0.496,1.0
1.8320863,1.4230143,374.0999309,1.361695,924.7391872,172.821611,4368.0,0.68476,1.0
1.33256952,2.915,164.0,1.06,1461.0,1076.99,5547.0,0.82,0.99999964
17.236085,4.209,330.0,1.98,721.0,63.85,5543.0,1.111,0.99999976
3.3098458,2.2676536,19158.83218,12.4316228,1005.595775,241.6655587,4953.0,0.858619,0.99999785
2.29503515,1.654,172.0,1.18,1304.0,681.51,5637.0,0.909,1.0
18.8155978,4.153,18261.0,14.443,681.0,35.8015,5641.0,1.14,0.99989676
1.99469354,5.297,75.1,0.46,758.0,78.2,3799.0,0.51,0.9999999
8.3606759,6.287,195.0,1.49,929.0,176.04,5771.0,1.068,0.99998355
0.445277068,3.539,187.0,35.74,2562.0,10177.11,6167.0,1.064,0.770395
4.4163989,1.81,7110.0,7.89614,1017.0,177.763,6273.0,0.93,0.9999895
240.57135,11.164,922.0,2.93,302.0,1.96,6146.0,0.943,0.40356752
2.9038027,3.511,5860.0,13.4427,2409.0,5592.86,6570.0,1.51,0.99995685
8.8233996,6.735,105.0,1.13,929.0,176.13,5602.0,1.121,0.99999166
2.32539968,16.791,288.0,9.76,2501.0,9234.82,7046.0,2.724,0.37615946
2.935886,2.93,5900.0,14.3093,1645.0,1215.74,5896.0,1.77,1.0
4.943336,3.147,2010.0,6.40301,1170.0,311.475,5574.0,1.73,1.0
55.884827,2.283,498.0,2.11,438.0,8.7,5668.0,0.868,0.99999964
362.85801,17.03,152.0,1.9,353.0,3.66,6740.0,1.471,0.0010943771
207.24785,6.159,809.0,1.56,189.0,0.3,4339.0,0.553,0.99999225
0.909310626,3.4411,12100.0,48.79,2130.0,4889.6,6370.0,1.106,0.13373174
1.2680452,1.027,538.0,2.24707,1320.0,504.879,5477.0,0.95,1.0
14.0063765,1.971,300.0,2.26316,583.0,19.2603,5899.0,1.33,1.0
1.4344602,0.9348877,1028.218785,1.393219,691.2885073,53.970737,3421.0,0.37103,1.0
4.79090809,2.603,251.0,1.36,990.0,227.24,5527.0,0.866,0.9999999
2.17812769,1.645,61.7,0.78,1421.0,963.16,6014.0,0.958,0.9999999
331.81534,10.56,370.0,1.84,267.0,1.2,6029.0,0.956,0.7555851
1.065731229,1.7499,3640.0,384.26,5118.0,161806.81,6244.0,10.105,3.1958335e-34
7.02932339,2.853,81.6,0.92,974.0,212.66,5977.0,1.022,0.99999964
1.3929721,1.0799517,1576.077612,2.9539057,1148.714894,411.5001611,4452.0,0.729635,1.0
2.21568076,1.515,43.6,0.57,1236.0,550.44,5349.0,0.836,1.0
3.900140077,3.77,543.0,23.78,1253.0,582.32,6407.0,0.955,0.9957184
3.5322939,1.901,2450.0,3.40196,787.0,64.0026,4003.0,0.66,1.0
10.2090268,6.264,36.7,0.92,1058.0,296.42,6188.0,1.524,0.99999845
0.566780836,4.937,60.9,0.75,2204.0,5608.62,5949.0,0.962,0.99994326
1.7609276,5.189,57.3,1.53,2860.0,15818.72,8784.0,1.967,0.68292356
1.6843068,1.567,912.0,14.0651,1220.0,368.424,4959.7,4.94,1.0
15.33528675,3.897,3080.0,5.0,610.0,32.67,5251.0,0.817,0.99999785
17.79391159,4.3194,93400.0,33.3,697.0,55.88,5780.0,1.0,0.00011221345
11.5588657,2.368,4691.0,5.14186,581.0,19.016,5029.0,0.8,0.9999999
4.8740385,4.125,6410.0,14.3194,1490.0,819.404,6504.4,1.8,0.99999833
1.1960086,2.35,11770.0,15.4837,2578.0,7334.0,7108.0,1.55,0.99946123
57.1143966,2.182,269.0,1.82,523.0,17.64,6136.0,1.106,0.99999976
1.847892736,1.8904,323.0,1.51,1374.0,843.8,5763.0,0.842,0.99999976
548.08441,17.66,560.0,2.35,222.0,0.58,5780.0,1.0,0.00021347476
89.465468,9.88,67.9,2.57,549.0,21.43,5192.0,2.46,1.0
6.1155829,1.941,322.0,1.56167,979.0,152.993,5284.0,0.85,1.0
2.5025812,2.771,807.0,4.90076,2671.0,8453.85,5603.0,0.91,0.9999924
1.1343824,1.4445,313.8458861,1.7532446,1578.353039,1466.687546,5683.0,0.846842,0.9999999
60.92818866,6.3336,756.0,2.78,467.0,11.28,5638.0,1.023,0.9999654
10.29099413,4.28889,9660.0,13.43,996.0,233.08,5803.0,1.373,0.9999943
0.5182425,0.8565249,831.8920424,1.3485121,1019.329598,255.1405815,3325.0,0.390989,1.0
20.8774413,3.562,771.0,2.16145,572.0,17.8402,5396.0,0.9,0.9999995
2.192009479,2.9453,1480.0,35.9,1446.0,1030.69,5499.0,1.125,0.9998789
15.0405221,2.2981691,17981.69032,23.0692974,762.3041811,79.8057547,5900.0,1.0431,0.9996126
7.4647583,1.0430706,10583.82588,11.9302492,941.0389497,185.332421,5357.0,1.1557699,1.0
2.0849517,3.099,2380.0,4.65169,2014.0,2731.54,6163.0,0.94,0.9999871
7.107934,3.440833,501.6058242,2.2881711,885.9071544,145.5706555,5694.11,0.902932,0.9999989
3.40076682,4.7,21.1,0.69,1540.0,1328.5,6134.0,1.496,0.9999999
